PetID,target_adopcion_lenta,conjunto_petfinder,ruta_imagen_principal,numero_imagen_principal,PhotoAmt,VideoAmt,image_width,image_height,image_aspect_ratio
476b3dbe5,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\476b3dbe5-1.jpg,1.0,1.0,0,640.0,574.0,1.1149825783972125
e6151d695,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e6151d695-1.jpg,1.0,1.0,0,300.0,400.0,0.75
97c58d897,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\97c58d897-1.jpg,1.0,2.0,0,225.0,400.0,0.5625
4140b3b5a,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4140b3b5a-1.jpg,1.0,7.0,0,309.0,400.0,0.7725
6ada9811e,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6ada9811e-1.jpg,1.0,1.0,0,283.0,400.0,0.7075
ea1318971,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ea1318971-1.jpg,1.0,4.0,0,360.0,480.0,0.75
acdf99f98,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\acdf99f98-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
dc1b809db,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dc1b809db-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
a8cfbf446,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a8cfbf446-1.jpg,1.0,2.0,0,360.0,480.0,0.75
6ebcc7756,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6ebcc7756-1.jpg,1.0,6.0,0,266.0,480.0,0.5541666666666667
2455effb8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2455effb8-1.jpg,1.0,6.0,0,360.0,480.0,0.75
5e54f4e06,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5e54f4e06-1.jpg,1.0,4.0,0,230.0,384.0,0.5989583333333334
c634af483,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c634af483-1.jpg,1.0,5.0,0,400.0,267.0,1.4981273408239701
a631eba2c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a631eba2c-1.jpg,1.0,4.0,0,360.0,480.0,0.75
91697ee90,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\91697ee90-1.jpg,1.0,3.0,0,300.0,400.0,0.75
182faa94d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\182faa94d-1.jpg,1.0,16.0,0,360.0,480.0,0.75
7a5091ca2,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7a5091ca2-1.jpg,1.0,7.0,0,356.0,480.0,0.7416666666666667
fe790ba60,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fe790ba60-1.jpg,1.0,1.0,0,300.0,400.0,0.75
bd7f07424,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bd7f07424-1.jpg,1.0,2.0,0,335.0,480.0,0.6979166666666666
8cb067b2f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8cb067b2f-1.jpg,1.0,14.0,1,300.0,400.0,0.75
81f1d4d5c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\81f1d4d5c-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
aa2a3d9c7,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\aa2a3d9c7-1.jpg,1.0,1.0,0,360.0,480.0,0.75
c14ddf8a0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c14ddf8a0-1.jpg,1.0,1.0,0,316.0,397.0,0.7959697732997482
b6a16ab86,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b6a16ab86-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
15a828f9d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\15a828f9d-1.jpg,1.0,22.0,4,400.0,400.0,1.0
acada131d,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\acada131d-1.jpg,1.0,5.0,0,360.0,480.0,0.75
9351d5173,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9351d5173-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
01bcfcde8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\01bcfcde8-1.jpg,1.0,4.0,0,240.0,193.0,1.2435233160621761
fbcea110f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fbcea110f-1.jpg,1.0,1.0,0,360.0,480.0,0.75
1f7c7c248,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1f7c7c248-1.jpg,1.0,1.0,0,300.0,400.0,0.75
6c692e208,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c692e208-1.jpg,1.0,8.0,0,400.0,300.0,1.3333333333333333
88fa13291,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\88fa13291-1.jpg,1.0,4.0,0,300.0,400.0,0.75
fc7b01af6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fc7b01af6-1.jpg,1.0,3.0,0,361.0,480.0,0.7520833333333333
cd89328a8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cd89328a8-1.jpg,1.0,1.0,0,640.0,640.0,1.0
d583d44d2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d583d44d2-1.jpg,1.0,4.0,0,300.0,400.0,0.75
2566ab3a5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2566ab3a5-1.jpg,1.0,2.0,0,400.0,239.0,1.6736401673640167
1c59513dd,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1c59513dd-1.jpg,1.0,1.0,0,360.0,480.0,0.75
3099254c2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3099254c2-1.jpg,1.0,5.0,0,640.0,480.0,1.3333333333333333
100aed9a3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\100aed9a3-1.jpg,1.0,2.0,0,400.0,225.0,1.7777777777777777
24be8e826,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\24be8e826-1.jpg,1.0,1.0,0,640.0,360.0,1.7777777777777777
8af959627,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8af959627-1.jpg,1.0,7.0,1,226.0,480.0,0.4708333333333333
5bf976dd7,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5bf976dd7-1.jpg,1.0,4.0,0,640.0,360.0,1.7777777777777777
cd8e8d7a1,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cd8e8d7a1-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
ab6c8aca6,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ab6c8aca6-1.jpg,1.0,1.0,0,400.0,299.0,1.3377926421404682
4c3a2c536,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4c3a2c536-1.jpg,1.0,5.0,0,303.0,480.0,0.63125
a2cd5b78a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a2cd5b78a-1.jpg,1.0,2.0,0,270.0,480.0,0.5625
9dca0bf20,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9dca0bf20-1.jpg,1.0,14.0,0,300.0,400.0,0.75
a8df693c0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a8df693c0-1.jpg,1.0,5.0,0,225.0,400.0,0.5625
6fdb43f0b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6fdb43f0b-1.jpg,1.0,2.0,0,400.0,268.0,1.492537313432836
0ac279a25,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0ac279a25-1.jpg,1.0,1.0,0,343.0,480.0,0.7145833333333333
8ef276c3b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8ef276c3b-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
21cc6a743,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\21cc6a743-1.jpg,1.0,5.0,0,343.0,480.0,0.7145833333333333
0c9133a83,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0c9133a83-1.jpg,1.0,5.0,0,360.0,480.0,0.75
af005c575,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\af005c575-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
85a0bad4f,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\85a0bad4f-1.jpg,1.0,2.0,0,360.0,480.0,0.75
8d76a1b7f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8d76a1b7f-1.jpg,1.0,6.0,0,300.0,400.0,0.75
2a9a33d29,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2a9a33d29-1.jpg,1.0,7.0,0,360.0,480.0,0.75
90dc0d83f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\90dc0d83f-1.jpg,1.0,5.0,0,314.0,235.0,1.3361702127659574
6d994c50c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6d994c50c-1.jpg,1.0,4.0,0,400.0,300.0,1.3333333333333333
c6d7271e8,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c6d7271e8-1.jpg,1.0,1.0,0,640.0,478.0,1.3389121338912133
99a994cb1,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\99a994cb1-1.jpg,1.0,2.0,0,374.0,480.0,0.7791666666666667
2a06a5244,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2a06a5244-1.jpg,1.0,1.0,0,360.0,480.0,0.75
8773f250c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8773f250c-1.jpg,1.0,9.0,0,360.0,480.0,0.75
82ea3883e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\82ea3883e-1.jpg,1.0,9.0,0,640.0,360.0,1.7777777777777777
04a5f717a,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\04a5f717a-1.jpg,1.0,2.0,0,640.0,640.0,1.0
884b9a6ec,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\884b9a6ec-1.jpg,1.0,2.0,0,300.0,400.0,0.75
115a4b208,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\115a4b208-1.jpg,1.0,2.0,0,300.0,400.0,0.75
7e8bab7a5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7e8bab7a5-1.jpg,1.0,5.0,0,640.0,640.0,1.0
302eb3771,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\302eb3771-1.jpg,1.0,10.0,0,267.0,400.0,0.6675
0bcae32b7,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0bcae32b7-1.jpg,1.0,2.0,0,300.0,400.0,0.75
07102e682,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\07102e682-1.jpg,1.0,2.0,0,400.0,299.0,1.3377926421404682
516fcfdf9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\516fcfdf9-1.jpg,1.0,1.0,0,400.0,388.0,1.0309278350515463
0d4b69793,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0d4b69793-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
a77b63ee1,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a77b63ee1-1.jpg,1.0,8.0,0,270.0,480.0,0.5625
9449dcc18,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9449dcc18-1.jpg,1.0,2.0,0,225.0,400.0,0.5625
1eeb50e8f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1eeb50e8f-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
80cedf6b9,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\80cedf6b9-1.jpg,1.0,7.0,0,640.0,480.0,1.3333333333333333
be376ea01,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\be376ea01-1.jpg,1.0,1.0,0,272.0,400.0,0.68
fc43d7ddb,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fc43d7ddb-1.jpg,1.0,1.0,0,640.0,630.0,1.0158730158730158
05312ba72,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\05312ba72-1.jpg,1.0,1.0,0,639.0,479.0,1.3340292275574113
48c838ef7,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\48c838ef7-1.jpg,1.0,2.0,0,400.0,400.0,1.0
411bba4e8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\411bba4e8-1.jpg,1.0,6.0,0,300.0,400.0,0.75
bdb5b7ecb,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bdb5b7ecb-1.jpg,1.0,3.0,0,271.0,479.0,0.5657620041753654
e7fae9937,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e7fae9937-1.jpg,1.0,2.0,0,400.0,225.0,1.7777777777777777
f8fb0aa55,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f8fb0aa55-1.jpg,1.0,2.0,0,640.0,579.0,1.1053540587219344
bc6d86a40,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bc6d86a40-1.jpg,1.0,5.0,0,640.0,360.0,1.7777777777777777
672e9e752,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\672e9e752-1.jpg,1.0,1.0,0,640.0,591.0,1.0829103214890017
e6ff21b7e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e6ff21b7e-1.jpg,1.0,1.0,0,360.0,480.0,0.75
548351895,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\548351895-1.jpg,1.0,1.0,0,360.0,480.0,0.75
fcae5bea5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fcae5bea5-1.jpg,1.0,2.0,0,360.0,480.0,0.75
72d68bbd0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\72d68bbd0-1.jpg,1.0,1.0,0,360.0,480.0,0.75
c74d9c9f3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c74d9c9f3-1.jpg,1.0,5.0,0,341.0,479.0,0.7118997912317327
a486e2ab6,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a486e2ab6-1.jpg,1.0,1.0,0,640.0,384.0,1.6666666666666667
f304e7fb3,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f304e7fb3-1.jpg,1.0,1.0,0,640.0,640.0,1.0
1f25222ce,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1f25222ce-1.jpg,1.0,4.0,0,400.0,267.0,1.4981273408239701
9aa9d63f8,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9aa9d63f8-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
37a8dcdce,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\37a8dcdce-1.jpg,1.0,5.0,0,360.0,480.0,0.75
b93203aa7,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b93203aa7-1.jpg,1.0,5.0,0,270.0,480.0,0.5625
493d9cc81,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\493d9cc81-1.jpg,1.0,5.0,0,269.0,400.0,0.6725
2fa5bde3c,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2fa5bde3c-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
8f32c880e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8f32c880e-1.jpg,1.0,4.0,0,348.0,480.0,0.725
ff2224b9d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ff2224b9d-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
473caf456,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\473caf456-1.jpg,1.0,2.0,0,360.0,480.0,0.75
63c794465,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\63c794465-1.jpg,1.0,1.0,0,640.0,624.0,1.0256410256410255
b857d5ac6,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b857d5ac6-1.jpg,1.0,6.0,0,396.0,400.0,0.99
d66a55b13,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d66a55b13-1.jpg,1.0,8.0,0,640.0,478.0,1.3389121338912133
b16b24c21,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b16b24c21-1.jpg,1.0,1.0,0,360.0,480.0,0.75
eadb7f25e,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\eadb7f25e-1.jpg,1.0,3.0,0,360.0,480.0,0.75
44c308937,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\44c308937-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
8ec043344,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8ec043344-1.jpg,1.0,5.0,3,223.0,299.0,0.745819397993311
6cf058ab3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6cf058ab3-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
84e146ba6,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\84e146ba6-1.jpg,1.0,2.0,0,300.0,400.0,0.75
c213bcac3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c213bcac3-1.jpg,1.0,4.0,0,640.0,360.0,1.7777777777777777
5dff24075,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5dff24075-1.jpg,1.0,7.0,0,270.0,480.0,0.5625
f06da7096,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f06da7096-1.jpg,1.0,3.0,0,360.0,480.0,0.75
31e266863,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\31e266863-1.jpg,1.0,2.0,0,300.0,400.0,0.75
0f1a3ce5a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0f1a3ce5a-1.jpg,1.0,5.0,0,640.0,480.0,1.3333333333333333
a5b9343c3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a5b9343c3-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
56b0b72b1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\56b0b72b1-1.jpg,1.0,3.0,0,463.0,480.0,0.9645833333333333
c79c98af1,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c79c98af1-1.jpg,1.0,3.0,0,360.0,480.0,0.75
9243b2c43,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9243b2c43-1.jpg,1.0,1.0,0,640.0,480.0,1.3333333333333333
29af2b6ec,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\29af2b6ec-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
640e0b69b,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\640e0b69b-1.jpg,1.0,8.0,0,267.0,400.0,0.6675
a5b4b663d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a5b4b663d-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
23ed3e349,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\23ed3e349-1.jpg,1.0,4.0,0,400.0,270.0,1.4814814814814814
31c2215c1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\31c2215c1-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
725a5345e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\725a5345e-1.jpg,1.0,9.0,1,225.0,400.0,0.5625
2fe763187,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2fe763187-1.jpg,1.0,3.0,0,640.0,480.0,1.3333333333333333
5a60fde1f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5a60fde1f-1.jpg,1.0,1.0,0,360.0,480.0,0.75
ca28c5e51,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ca28c5e51-1.jpg,1.0,5.0,0,311.0,480.0,0.6479166666666667
41fa17c7c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\41fa17c7c-1.jpg,1.0,1.0,0,400.0,267.0,1.4981273408239701
8bd033254,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8bd033254-1.jpg,1.0,7.0,0,400.0,300.0,1.3333333333333333
be59708a0,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\be59708a0-1.jpg,1.0,4.0,0,267.0,400.0,0.6675
331a745e8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\331a745e8-1.jpg,1.0,7.0,0,300.0,400.0,0.75
c1ed7562f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c1ed7562f-1.jpg,1.0,2.0,0,640.0,426.0,1.5023474178403755
23eddf1d8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\23eddf1d8-1.jpg,1.0,1.0,0,640.0,640.0,1.0
ef9b5808b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ef9b5808b-1.jpg,1.0,2.0,0,400.0,400.0,1.0
7650ed0f0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7650ed0f0-1.jpg,1.0,2.0,0,203.0,360.0,0.5638888888888889
9d2fb911c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9d2fb911c-1.jpg,1.0,4.0,0,203.0,360.0,0.5638888888888889
15592a54c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\15592a54c-1.jpg,1.0,4.0,0,360.0,480.0,0.75
5997cc138,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5997cc138-1.jpg,1.0,6.0,0,364.0,400.0,0.91
53bb1d133,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\53bb1d133-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
b9c0de515,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b9c0de515-1.jpg,1.0,1.0,0,640.0,360.0,1.7777777777777777
f212d0cdc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f212d0cdc-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
4a9fa9d9e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4a9fa9d9e-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
6c5fb38d4,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c5fb38d4-1.jpg,1.0,6.0,1,400.0,300.0,1.3333333333333333
72626612c,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\72626612c-1.jpg,1.0,6.0,0,640.0,360.0,1.7777777777777777
74fb03e51,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\74fb03e51-1.jpg,1.0,4.0,0,298.0,400.0,0.745
4247730f1,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4247730f1-1.jpg,1.0,4.0,0,325.0,400.0,0.8125
39bf24ec8,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\39bf24ec8-1.jpg,1.0,5.0,0,360.0,480.0,0.75
dc996a1a4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dc996a1a4-1.jpg,1.0,4.0,0,299.0,400.0,0.7475
d433a5827,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d433a5827-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
5ced5d057,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5ced5d057-1.jpg,1.0,1.0,0,400.0,299.0,1.3377926421404682
a22499988,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a22499988-1.jpg,1.0,5.0,0,377.0,479.0,0.7870563674321504
edc5c168a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\edc5c168a-1.jpg,1.0,2.0,0,640.0,360.0,1.7777777777777777
