archivo,indice_local,label,raza_display
train-00001-of-00006.parquet,7033,61,Mexican Hairless
train-00001-of-00006.parquet,7034,61,Mexican Hairless
train-00001-of-00006.parquet,7035,61,Mexican Hairless
train-00001-of-00006.parquet,7036,61,Mexican Hairless
train-00001-of-00006.parquet,7037,61,Mexican Hairless
train-00001-of-00006.parquet,7038,61,Mexican Hairless
train-00001-of-00006.parquet,7039,61,Mexican Hairless
train-00001-of-00006.parquet,7040,61,Mexican Hairless
train-00001-of-00006.parquet,7041,61,Mexican Hairless
train-00001-of-00006.parquet,7042,61,Mexican Hairless
train-00001-of-00006.parquet,7043,61,Mexican Hairless
train-00001-of-00006.parquet,7044,61,Mexican Hairless
train-00001-of-00006.parquet,7046,61,Mexican Hairless
train-00001-of-00006.parquet,7047,61,Mexican Hairless
train-00001-of-00006.parquet,7049,61,Mexican Hairless
train-00001-of-00006.parquet,7050,61,Mexican Hairless
train-00001-of-00006.parquet,7051,61,Mexican Hairless
train-00001-of-00006.parquet,7052,61,Mexican Hairless
train-00001-of-00006.parquet,7053,61,Mexican Hairless
train-00001-of-00006.parquet,7054,61,Mexican Hairless
train-00001-of-00006.parquet,7055,61,Mexican Hairless
train-00001-of-00006.parquet,7056,61,Mexican Hairless
train-00001-of-00006.parquet,7057,61,Mexican Hairless
train-00001-of-00006.parquet,7058,61,Mexican Hairless
train-00001-of-00006.parquet,7059,61,Mexican Hairless
train-00001-of-00006.parquet,7060,61,Mexican Hairless
train-00001-of-00006.parquet,7061,61,Mexican Hairless
train-00001-of-00006.parquet,7062,61,Mexican Hairless
train-00001-of-00006.parquet,7063,61,Mexican Hairless
train-00001-of-00006.parquet,7064,61,Mexican Hairless
train-00001-of-00006.parquet,7065,61,Mexican Hairless
train-00001-of-00006.parquet,7066,61,Mexican Hairless
train-00001-of-00006.parquet,7067,61,Mexican Hairless
train-00001-of-00006.parquet,7068,61,Mexican Hairless
train-00001-of-00006.parquet,7069,61,Mexican Hairless
train-00001-of-00006.parquet,7070,61,Mexican Hairless
train-00001-of-00006.parquet,7071,61,Mexican Hairless
train-00001-of-00006.parquet,7072,61,Mexican Hairless
train-00001-of-00006.parquet,7074,61,Mexican Hairless
train-00001-of-00006.parquet,7075,61,Mexican Hairless
train-00001-of-00006.parquet,7076,61,Mexican Hairless
train-00001-of-00006.parquet,7077,61,Mexican Hairless
train-00001-of-00006.parquet,7078,61,Mexican Hairless
train-00001-of-00006.parquet,7079,61,Mexican Hairless
train-00001-of-00006.parquet,7080,61,Mexican Hairless
train-00001-of-00006.parquet,7081,61,Mexican Hairless
train-00001-of-00006.parquet,7082,61,Mexican Hairless
train-00001-of-00006.parquet,7083,61,Mexican Hairless
train-00001-of-00006.parquet,7084,61,Mexican Hairless
train-00001-of-00006.parquet,7085,61,Mexican Hairless
train-00001-of-00006.parquet,7086,61,Mexican Hairless
train-00001-of-00006.parquet,7089,61,Mexican Hairless
train-00001-of-00006.parquet,7090,61,Mexican Hairless
train-00001-of-00006.parquet,7091,61,Mexican Hairless
train-00001-of-00006.parquet,7092,61,Mexican Hairless
train-00001-of-00006.parquet,7093,61,Mexican Hairless
train-00001-of-00006.parquet,7094,61,Mexican Hairless
train-00001-of-00006.parquet,7095,61,Mexican Hairless
train-00001-of-00006.parquet,7097,61,Mexican Hairless
train-00001-of-00006.parquet,7098,61,Mexican Hairless
train-00001-of-00006.parquet,7099,61,Mexican Hairless
train-00001-of-00006.parquet,7100,61,Mexican Hairless
train-00001-of-00006.parquet,7101,61,Mexican Hairless
train-00001-of-00006.parquet,7102,61,Mexican Hairless
train-00001-of-00006.parquet,7103,61,Mexican Hairless
train-00001-of-00006.parquet,7104,61,Mexican Hairless
train-00001-of-00006.parquet,7105,61,Mexican Hairless
train-00001-of-00006.parquet,7106,61,Mexican Hairless
train-00001-of-00006.parquet,7107,61,Mexican Hairless
train-00001-of-00006.parquet,7108,61,Mexican Hairless
train-00001-of-00006.parquet,7109,61,Mexican Hairless
train-00001-of-00006.parquet,7110,61,Mexican Hairless
train-00001-of-00006.parquet,7111,61,Mexican Hairless
train-00001-of-00006.parquet,7112,61,Mexican Hairless
train-00001-of-00006.parquet,7113,61,Mexican Hairless
train-00001-of-00006.parquet,7114,61,Mexican Hairless
train-00001-of-00006.parquet,7115,61,Mexican Hairless
train-00001-of-00006.parquet,7117,61,Mexican Hairless
train-00001-of-00006.parquet,7118,61,Mexican Hairless
train-00001-of-00006.parquet,7119,61,Mexican Hairless
train-00001-of-00006.parquet,7120,61,Mexican Hairless
train-00001-of-00006.parquet,7122,61,Mexican Hairless
train-00001-of-00006.parquet,7124,61,Mexican Hairless
train-00001-of-00006.parquet,7125,61,Mexican Hairless
train-00001-of-00006.parquet,7126,61,Mexican Hairless
train-00001-of-00006.parquet,7127,61,Mexican Hairless
train-00001-of-00006.parquet,7128,61,Mexican Hairless
train-00001-of-00006.parquet,7130,61,Mexican Hairless
train-00001-of-00006.parquet,7131,61,Mexican Hairless
train-00001-of-00006.parquet,7132,61,Mexican Hairless
train-00001-of-00006.parquet,7133,61,Mexican Hairless
train-00001-of-00006.parquet,7135,61,Mexican Hairless
train-00001-of-00006.parquet,7136,61,Mexican Hairless
train-00001-of-00006.parquet,7137,61,Mexican Hairless
train-00001-of-00006.parquet,7138,61,Mexican Hairless
train-00001-of-00006.parquet,7139,61,Mexican Hairless
train-00001-of-00006.parquet,7140,61,Mexican Hairless
train-00001-of-00006.parquet,7141,61,Mexican Hairless
train-00001-of-00006.parquet,7142,61,Mexican Hairless
train-00001-of-00006.parquet,7143,61,Mexican Hairless
train-00001-of-00006.parquet,7144,61,Mexican Hairless
train-00001-of-00006.parquet,7146,61,Mexican Hairless
train-00001-of-00006.parquet,7147,61,Mexican Hairless
train-00001-of-00006.parquet,7148,61,Mexican Hairless
train-00001-of-00006.parquet,7149,61,Mexican Hairless
train-00001-of-00006.parquet,7151,61,Mexican Hairless
train-00001-of-00006.parquet,7152,61,Mexican Hairless
train-00001-of-00006.parquet,7154,61,Mexican Hairless
train-00001-of-00006.parquet,7155,61,Mexican Hairless
train-00001-of-00006.parquet,7156,61,Mexican Hairless
train-00001-of-00006.parquet,7158,61,Mexican Hairless
train-00001-of-00006.parquet,7159,62,Entlebucher
train-00001-of-00006.parquet,7160,62,Entlebucher
train-00001-of-00006.parquet,7161,62,Entlebucher
train-00001-of-00006.parquet,7162,62,Entlebucher
train-00001-of-00006.parquet,7163,62,Entlebucher
train-00001-of-00006.parquet,7164,62,Entlebucher
train-00001-of-00006.parquet,7165,62,Entlebucher
train-00001-of-00006.parquet,7166,62,Entlebucher
train-00001-of-00006.parquet,7167,62,Entlebucher
train-00001-of-00006.parquet,7168,62,Entlebucher
train-00001-of-00006.parquet,7169,62,Entlebucher
train-00001-of-00006.parquet,7170,62,Entlebucher
train-00001-of-00006.parquet,7171,62,Entlebucher
train-00001-of-00006.parquet,7172,62,Entlebucher
train-00001-of-00006.parquet,7173,62,Entlebucher
train-00001-of-00006.parquet,7175,62,Entlebucher
train-00001-of-00006.parquet,7176,62,Entlebucher
train-00001-of-00006.parquet,7177,62,Entlebucher
train-00001-of-00006.parquet,7178,62,Entlebucher
train-00001-of-00006.parquet,7180,62,Entlebucher
train-00001-of-00006.parquet,7181,62,Entlebucher
train-00001-of-00006.parquet,7182,62,Entlebucher
train-00001-of-00006.parquet,7183,62,Entlebucher
train-00001-of-00006.parquet,7184,62,Entlebucher
train-00001-of-00006.parquet,7185,62,Entlebucher
train-00001-of-00006.parquet,7186,62,Entlebucher
train-00001-of-00006.parquet,7187,62,Entlebucher
train-00001-of-00006.parquet,7188,62,Entlebucher
train-00001-of-00006.parquet,7189,62,Entlebucher
train-00001-of-00006.parquet,7190,62,Entlebucher
train-00001-of-00006.parquet,7191,62,Entlebucher
train-00001-of-00006.parquet,7192,62,Entlebucher
train-00001-of-00006.parquet,7193,62,Entlebucher
train-00001-of-00006.parquet,7194,62,Entlebucher
train-00001-of-00006.parquet,7196,62,Entlebucher
train-00001-of-00006.parquet,7197,62,Entlebucher
train-00001-of-00006.parquet,7198,62,Entlebucher
train-00001-of-00006.parquet,7199,62,Entlebucher
train-00001-of-00006.parquet,7201,62,Entlebucher
train-00001-of-00006.parquet,7202,62,Entlebucher
train-00001-of-00006.parquet,7203,62,Entlebucher
train-00001-of-00006.parquet,7205,62,Entlebucher
train-00001-of-00006.parquet,7206,62,Entlebucher
train-00001-of-00006.parquet,7207,62,Entlebucher
train-00001-of-00006.parquet,7208,62,Entlebucher
train-00001-of-00006.parquet,7209,62,Entlebucher
train-00001-of-00006.parquet,7211,62,Entlebucher
train-00001-of-00006.parquet,7212,62,Entlebucher
train-00001-of-00006.parquet,7213,62,Entlebucher
train-00001-of-00006.parquet,7214,62,Entlebucher
train-00001-of-00006.parquet,7215,62,Entlebucher
train-00001-of-00006.parquet,7216,62,Entlebucher
train-00001-of-00006.parquet,7217,62,Entlebucher
train-00001-of-00006.parquet,7218,62,Entlebucher
train-00001-of-00006.parquet,7219,62,Entlebucher
train-00001-of-00006.parquet,7220,62,Entlebucher
train-00001-of-00006.parquet,7221,62,Entlebucher
train-00001-of-00006.parquet,7222,62,Entlebucher
train-00001-of-00006.parquet,7223,62,Entlebucher
train-00001-of-00006.parquet,7224,62,Entlebucher
train-00001-of-00006.parquet,7225,62,Entlebucher
train-00001-of-00006.parquet,7226,62,Entlebucher
train-00001-of-00006.parquet,7227,62,Entlebucher
train-00001-of-00006.parquet,7229,62,Entlebucher
train-00001-of-00006.parquet,7230,62,Entlebucher
train-00001-of-00006.parquet,7231,62,Entlebucher
train-00001-of-00006.parquet,7232,62,Entlebucher
train-00001-of-00006.parquet,7233,62,Entlebucher
train-00001-of-00006.parquet,7234,62,Entlebucher
train-00001-of-00006.parquet,7235,62,Entlebucher
train-00001-of-00006.parquet,7236,62,Entlebucher
train-00001-of-00006.parquet,7238,62,Entlebucher
train-00001-of-00006.parquet,7239,62,Entlebucher
train-00001-of-00006.parquet,7240,62,Entlebucher
train-00001-of-00006.parquet,7241,62,Entlebucher
train-00001-of-00006.parquet,7242,62,Entlebucher
train-00001-of-00006.parquet,7243,62,Entlebucher
train-00001-of-00006.parquet,7244,62,Entlebucher
train-00001-of-00006.parquet,7245,62,Entlebucher
train-00001-of-00006.parquet,7246,62,Entlebucher
train-00001-of-00006.parquet,7247,62,Entlebucher
train-00001-of-00006.parquet,7249,62,Entlebucher
train-00001-of-00006.parquet,7250,62,Entlebucher
train-00001-of-00006.parquet,7251,62,Entlebucher
train-00001-of-00006.parquet,7252,62,Entlebucher
train-00001-of-00006.parquet,7253,62,Entlebucher
train-00001-of-00006.parquet,7255,62,Entlebucher
train-00001-of-00006.parquet,7256,62,Entlebucher
train-00001-of-00006.parquet,7257,62,Entlebucher
train-00001-of-00006.parquet,7258,62,Entlebucher
train-00001-of-00006.parquet,7259,62,Entlebucher
train-00001-of-00006.parquet,7261,62,Entlebucher
train-00001-of-00006.parquet,7264,62,Entlebucher
train-00001-of-00006.parquet,7265,62,Entlebucher
train-00001-of-00006.parquet,7267,62,Entlebucher
train-00001-of-00006.parquet,7268,62,Entlebucher
train-00001-of-00006.parquet,7269,62,Entlebucher
train-00001-of-00006.parquet,7271,62,Entlebucher
train-00001-of-00006.parquet,7272,62,Entlebucher
train-00001-of-00006.parquet,7273,62,Entlebucher
train-00001-of-00006.parquet,7274,62,Entlebucher
train-00001-of-00006.parquet,7275,62,Entlebucher
train-00001-of-00006.parquet,7276,62,Entlebucher
train-00001-of-00006.parquet,7277,62,Entlebucher
train-00001-of-00006.parquet,7278,62,Entlebucher
train-00001-of-00006.parquet,7279,62,Entlebucher
train-00001-of-00006.parquet,7280,62,Entlebucher
train-00001-of-00006.parquet,7281,62,Entlebucher
train-00001-of-00006.parquet,7282,62,Entlebucher
train-00001-of-00006.parquet,7283,62,Entlebucher
train-00001-of-00006.parquet,7284,62,Entlebucher
train-00001-of-00006.parquet,7285,62,Entlebucher
train-00001-of-00006.parquet,7286,62,Entlebucher
train-00001-of-00006.parquet,7287,62,Entlebucher
train-00001-of-00006.parquet,7288,62,Entlebucher
train-00001-of-00006.parquet,7289,62,Entlebucher
train-00001-of-00006.parquet,7290,62,Entlebucher
train-00001-of-00006.parquet,7291,62,Entlebucher
train-00001-of-00006.parquet,7292,62,Entlebucher
train-00001-of-00006.parquet,7294,62,Entlebucher
train-00001-of-00006.parquet,7295,62,Entlebucher
train-00001-of-00006.parquet,7296,62,Entlebucher
train-00001-of-00006.parquet,7297,62,Entlebucher
train-00001-of-00006.parquet,7298,62,Entlebucher
train-00001-of-00006.parquet,7299,62,Entlebucher
train-00001-of-00006.parquet,7300,62,Entlebucher
train-00001-of-00006.parquet,7301,62,Entlebucher
train-00001-of-00006.parquet,7302,62,Entlebucher
train-00001-of-00006.parquet,7303,62,Entlebucher
train-00001-of-00006.parquet,7305,62,Entlebucher
train-00001-of-00006.parquet,7307,62,Entlebucher
train-00001-of-00006.parquet,7308,62,Entlebucher
train-00001-of-00006.parquet,7310,62,Entlebucher
train-00001-of-00006.parquet,7311,62,Entlebucher
train-00001-of-00006.parquet,7312,62,Entlebucher
train-00001-of-00006.parquet,7313,62,Entlebucher
train-00001-of-00006.parquet,7314,62,Entlebucher
train-00001-of-00006.parquet,7315,62,Entlebucher
train-00001-of-00006.parquet,7316,62,Entlebucher
train-00001-of-00006.parquet,7317,62,Entlebucher
train-00001-of-00006.parquet,7318,62,Entlebucher
train-00001-of-00006.parquet,7319,62,Entlebucher
train-00001-of-00006.parquet,7320,62,Entlebucher
train-00001-of-00006.parquet,7321,62,Entlebucher
train-00001-of-00006.parquet,7322,62,Entlebucher
train-00001-of-00006.parquet,7323,62,Entlebucher
train-00001-of-00006.parquet,7324,62,Entlebucher
train-00001-of-00006.parquet,7325,62,Entlebucher
train-00001-of-00006.parquet,7326,62,Entlebucher
train-00001-of-00006.parquet,7327,62,Entlebucher
train-00001-of-00006.parquet,7328,62,Entlebucher
train-00001-of-00006.parquet,7329,62,Entlebucher
train-00001-of-00006.parquet,7330,62,Entlebucher
train-00001-of-00006.parquet,7331,62,Entlebucher
train-00001-of-00006.parquet,7332,62,Entlebucher
train-00001-of-00006.parquet,7334,62,Entlebucher
train-00001-of-00006.parquet,7335,62,Entlebucher
train-00001-of-00006.parquet,7336,62,Entlebucher
train-00001-of-00006.parquet,7338,62,Entlebucher
train-00001-of-00006.parquet,7339,62,Entlebucher
train-00001-of-00006.parquet,7340,63,Afghan Hound
train-00001-of-00006.parquet,7342,63,Afghan Hound
train-00001-of-00006.parquet,7343,63,Afghan Hound
train-00001-of-00006.parquet,7344,63,Afghan Hound
train-00001-of-00006.parquet,7345,63,Afghan Hound
train-00001-of-00006.parquet,7346,63,Afghan Hound
train-00001-of-00006.parquet,7347,63,Afghan Hound
train-00001-of-00006.parquet,7348,63,Afghan Hound
train-00001-of-00006.parquet,7349,63,Afghan Hound
train-00001-of-00006.parquet,7350,63,Afghan Hound
train-00001-of-00006.parquet,7351,63,Afghan Hound
train-00001-of-00006.parquet,7352,63,Afghan Hound
train-00001-of-00006.parquet,7353,63,Afghan Hound
train-00001-of-00006.parquet,7354,63,Afghan Hound
train-00001-of-00006.parquet,7355,63,Afghan Hound
train-00001-of-00006.parquet,7356,63,Afghan Hound
train-00001-of-00006.parquet,7357,63,Afghan Hound
train-00001-of-00006.parquet,7358,63,Afghan Hound
train-00001-of-00006.parquet,7360,63,Afghan Hound
train-00001-of-00006.parquet,7361,63,Afghan Hound
train-00001-of-00006.parquet,7362,63,Afghan Hound
train-00001-of-00006.parquet,7364,63,Afghan Hound
train-00001-of-00006.parquet,7365,63,Afghan Hound
train-00001-of-00006.parquet,7366,63,Afghan Hound
train-00001-of-00006.parquet,7367,63,Afghan Hound
train-00001-of-00006.parquet,7368,63,Afghan Hound
train-00001-of-00006.parquet,7369,63,Afghan Hound
train-00001-of-00006.parquet,7370,63,Afghan Hound
train-00001-of-00006.parquet,7372,63,Afghan Hound
train-00001-of-00006.parquet,7373,63,Afghan Hound
train-00001-of-00006.parquet,7375,63,Afghan Hound
train-00001-of-00006.parquet,7376,63,Afghan Hound
train-00001-of-00006.parquet,7377,63,Afghan Hound
train-00001-of-00006.parquet,7378,63,Afghan Hound
train-00001-of-00006.parquet,7379,63,Afghan Hound
train-00001-of-00006.parquet,7380,63,Afghan Hound
train-00001-of-00006.parquet,7381,63,Afghan Hound
train-00001-of-00006.parquet,7382,63,Afghan Hound
train-00001-of-00006.parquet,7383,63,Afghan Hound
train-00001-of-00006.parquet,7384,63,Afghan Hound
train-00001-of-00006.parquet,7385,63,Afghan Hound
train-00001-of-00006.parquet,7386,63,Afghan Hound
train-00001-of-00006.parquet,7387,63,Afghan Hound
train-00001-of-00006.parquet,7389,63,Afghan Hound
train-00001-of-00006.parquet,7390,63,Afghan Hound
train-00001-of-00006.parquet,7391,63,Afghan Hound
train-00001-of-00006.parquet,7392,63,Afghan Hound
train-00001-of-00006.parquet,7393,63,Afghan Hound
train-00001-of-00006.parquet,7394,63,Afghan Hound
train-00001-of-00006.parquet,7396,63,Afghan Hound
train-00001-of-00006.parquet,7397,63,Afghan Hound
train-00001-of-00006.parquet,7398,63,Afghan Hound
train-00001-of-00006.parquet,7399,63,Afghan Hound
train-00001-of-00006.parquet,7401,63,Afghan Hound
train-00001-of-00006.parquet,7402,63,Afghan Hound
train-00001-of-00006.parquet,7403,63,Afghan Hound
train-00001-of-00006.parquet,7404,63,Afghan Hound
train-00001-of-00006.parquet,7405,63,Afghan Hound
train-00001-of-00006.parquet,7406,63,Afghan Hound
train-00001-of-00006.parquet,7408,63,Afghan Hound
train-00001-of-00006.parquet,7409,63,Afghan Hound
train-00001-of-00006.parquet,7410,63,Afghan Hound
train-00001-of-00006.parquet,7411,63,Afghan Hound
train-00001-of-00006.parquet,7412,63,Afghan Hound
train-00001-of-00006.parquet,7413,63,Afghan Hound
train-00001-of-00006.parquet,7414,63,Afghan Hound
train-00001-of-00006.parquet,7415,63,Afghan Hound
train-00001-of-00006.parquet,7416,63,Afghan Hound
train-00001-of-00006.parquet,7417,63,Afghan Hound
train-00001-of-00006.parquet,7418,63,Afghan Hound
train-00001-of-00006.parquet,7419,63,Afghan Hound
train-00001-of-00006.parquet,7420,63,Afghan Hound
train-00001-of-00006.parquet,7421,63,Afghan Hound
train-00001-of-00006.parquet,7422,63,Afghan Hound
train-00001-of-00006.parquet,7424,63,Afghan Hound
train-00001-of-00006.parquet,7425,63,Afghan Hound
train-00001-of-00006.parquet,7426,63,Afghan Hound
train-00001-of-00006.parquet,7427,63,Afghan Hound
train-00001-of-00006.parquet,7428,63,Afghan Hound
train-00001-of-00006.parquet,7429,63,Afghan Hound
train-00001-of-00006.parquet,7431,63,Afghan Hound
train-00001-of-00006.parquet,7432,63,Afghan Hound
train-00001-of-00006.parquet,7433,63,Afghan Hound
train-00001-of-00006.parquet,7434,63,Afghan Hound
train-00001-of-00006.parquet,7435,63,Afghan Hound
train-00001-of-00006.parquet,7436,63,Afghan Hound
train-00001-of-00006.parquet,7437,63,Afghan Hound
train-00001-of-00006.parquet,7439,63,Afghan Hound
train-00001-of-00006.parquet,7440,63,Afghan Hound
train-00001-of-00006.parquet,7442,63,Afghan Hound
train-00001-of-00006.parquet,7443,63,Afghan Hound
train-00001-of-00006.parquet,7445,63,Afghan Hound
train-00001-of-00006.parquet,7446,63,Afghan Hound
train-00001-of-00006.parquet,7447,63,Afghan Hound
train-00001-of-00006.parquet,7449,63,Afghan Hound
train-00001-of-00006.parquet,7450,63,Afghan Hound
train-00001-of-00006.parquet,7452,63,Afghan Hound
train-00001-of-00006.parquet,7454,63,Afghan Hound
train-00001-of-00006.parquet,7455,63,Afghan Hound
train-00001-of-00006.parquet,7456,63,Afghan Hound
train-00001-of-00006.parquet,7457,63,Afghan Hound
train-00001-of-00006.parquet,7458,63,Afghan Hound
train-00001-of-00006.parquet,7459,63,Afghan Hound
train-00001-of-00006.parquet,7460,63,Afghan Hound
train-00001-of-00006.parquet,7461,63,Afghan Hound
train-00001-of-00006.parquet,7462,63,Afghan Hound
train-00001-of-00006.parquet,7463,63,Afghan Hound
train-00001-of-00006.parquet,7464,63,Afghan Hound
train-00001-of-00006.parquet,7465,63,Afghan Hound
train-00001-of-00006.parquet,7466,63,Afghan Hound
train-00001-of-00006.parquet,7467,63,Afghan Hound
train-00001-of-00006.parquet,7469,63,Afghan Hound
train-00001-of-00006.parquet,7470,63,Afghan Hound
train-00001-of-00006.parquet,7471,63,Afghan Hound
train-00001-of-00006.parquet,7472,63,Afghan Hound
train-00001-of-00006.parquet,7473,63,Afghan Hound
train-00001-of-00006.parquet,7474,63,Afghan Hound
train-00001-of-00006.parquet,7475,63,Afghan Hound
train-00001-of-00006.parquet,7476,63,Afghan Hound
train-00001-of-00006.parquet,7477,63,Afghan Hound
train-00001-of-00006.parquet,7478,63,Afghan Hound
train-00001-of-00006.parquet,7479,63,Afghan Hound
train-00001-of-00006.parquet,7480,63,Afghan Hound
train-00001-of-00006.parquet,7481,63,Afghan Hound
train-00001-of-00006.parquet,7482,63,Afghan Hound
train-00001-of-00006.parquet,7483,63,Afghan Hound
train-00001-of-00006.parquet,7484,63,Afghan Hound
train-00001-of-00006.parquet,7485,63,Afghan Hound
train-00001-of-00006.parquet,7486,63,Afghan Hound
train-00001-of-00006.parquet,7487,63,Afghan Hound
train-00001-of-00006.parquet,7488,63,Afghan Hound
train-00001-of-00006.parquet,7489,63,Afghan Hound
train-00001-of-00006.parquet,7490,63,Afghan Hound
train-00001-of-00006.parquet,7491,63,Afghan Hound
train-00001-of-00006.parquet,7492,63,Afghan Hound
train-00001-of-00006.parquet,7493,63,Afghan Hound
train-00001-of-00006.parquet,7494,63,Afghan Hound
train-00001-of-00006.parquet,7495,63,Afghan Hound
train-00001-of-00006.parquet,7497,63,Afghan Hound
train-00001-of-00006.parquet,7498,63,Afghan Hound
train-00001-of-00006.parquet,7499,63,Afghan Hound
train-00001-of-00006.parquet,7500,63,Afghan Hound
train-00001-of-00006.parquet,7501,63,Afghan Hound
train-00001-of-00006.parquet,7502,63,Afghan Hound
train-00001-of-00006.parquet,7503,63,Afghan Hound
train-00001-of-00006.parquet,7504,63,Afghan Hound
train-00001-of-00006.parquet,7505,63,Afghan Hound
train-00001-of-00006.parquet,7506,63,Afghan Hound
train-00001-of-00006.parquet,7508,63,Afghan Hound
train-00001-of-00006.parquet,7509,63,Afghan Hound
train-00001-of-00006.parquet,7510,63,Afghan Hound
train-00001-of-00006.parquet,7511,63,Afghan Hound
train-00001-of-00006.parquet,7513,63,Afghan Hound
train-00001-of-00006.parquet,7514,63,Afghan Hound
train-00001-of-00006.parquet,7515,63,Afghan Hound
train-00001-of-00006.parquet,7516,63,Afghan Hound
train-00001-of-00006.parquet,7517,63,Afghan Hound
train-00001-of-00006.parquet,7519,63,Afghan Hound
train-00001-of-00006.parquet,7520,63,Afghan Hound
train-00001-of-00006.parquet,7521,63,Afghan Hound
train-00001-of-00006.parquet,7522,64,Kuvasz
train-00001-of-00006.parquet,7523,64,Kuvasz
train-00001-of-00006.parquet,7524,64,Kuvasz
train-00001-of-00006.parquet,7525,64,Kuvasz
train-00001-of-00006.parquet,7526,64,Kuvasz
train-00001-of-00006.parquet,7527,64,Kuvasz
train-00001-of-00006.parquet,7528,64,Kuvasz
train-00001-of-00006.parquet,7529,64,Kuvasz
train-00001-of-00006.parquet,7532,64,Kuvasz
train-00001-of-00006.parquet,7533,64,Kuvasz
train-00001-of-00006.parquet,7534,64,Kuvasz
train-00001-of-00006.parquet,7535,64,Kuvasz
train-00001-of-00006.parquet,7536,64,Kuvasz
train-00001-of-00006.parquet,7537,64,Kuvasz
train-00001-of-00006.parquet,7538,64,Kuvasz
train-00001-of-00006.parquet,7539,64,Kuvasz
train-00001-of-00006.parquet,7541,64,Kuvasz
train-00001-of-00006.parquet,7542,64,Kuvasz
train-00001-of-00006.parquet,7543,64,Kuvasz
train-00001-of-00006.parquet,7544,64,Kuvasz
train-00001-of-00006.parquet,7545,64,Kuvasz
train-00001-of-00006.parquet,7546,64,Kuvasz
train-00001-of-00006.parquet,7547,64,Kuvasz
train-00001-of-00006.parquet,7548,64,Kuvasz
train-00001-of-00006.parquet,7549,64,Kuvasz
train-00001-of-00006.parquet,7550,64,Kuvasz
train-00001-of-00006.parquet,7552,64,Kuvasz
train-00001-of-00006.parquet,7553,64,Kuvasz
train-00001-of-00006.parquet,7554,64,Kuvasz
train-00001-of-00006.parquet,7556,64,Kuvasz
train-00001-of-00006.parquet,7557,64,Kuvasz
train-00001-of-00006.parquet,7558,64,Kuvasz
train-00001-of-00006.parquet,7559,64,Kuvasz
train-00001-of-00006.parquet,7560,64,Kuvasz
train-00001-of-00006.parquet,7561,64,Kuvasz
train-00001-of-00006.parquet,7562,64,Kuvasz
train-00001-of-00006.parquet,7564,64,Kuvasz
train-00001-of-00006.parquet,7565,64,Kuvasz
train-00001-of-00006.parquet,7566,64,Kuvasz
train-00001-of-00006.parquet,7567,64,Kuvasz
train-00001-of-00006.parquet,7568,64,Kuvasz
train-00001-of-00006.parquet,7569,64,Kuvasz
train-00001-of-00006.parquet,7570,64,Kuvasz
train-00001-of-00006.parquet,7572,64,Kuvasz
train-00001-of-00006.parquet,7573,64,Kuvasz
train-00001-of-00006.parquet,7575,64,Kuvasz
train-00001-of-00006.parquet,7576,64,Kuvasz
train-00001-of-00006.parquet,7577,64,Kuvasz
train-00001-of-00006.parquet,7578,64,Kuvasz
train-00001-of-00006.parquet,7579,64,Kuvasz
train-00001-of-00006.parquet,7580,64,Kuvasz
train-00001-of-00006.parquet,7581,64,Kuvasz
train-00001-of-00006.parquet,7582,64,Kuvasz
train-00001-of-00006.parquet,7583,64,Kuvasz
train-00001-of-00006.parquet,7584,64,Kuvasz
train-00001-of-00006.parquet,7585,64,Kuvasz
train-00001-of-00006.parquet,7586,64,Kuvasz
train-00001-of-00006.parquet,7587,64,Kuvasz
train-00001-of-00006.parquet,7588,64,Kuvasz
train-00001-of-00006.parquet,7590,64,Kuvasz
train-00001-of-00006.parquet,7591,64,Kuvasz
train-00001-of-00006.parquet,7592,64,Kuvasz
train-00001-of-00006.parquet,7593,64,Kuvasz
train-00001-of-00006.parquet,7594,64,Kuvasz
train-00001-of-00006.parquet,7595,64,Kuvasz
train-00001-of-00006.parquet,7596,64,Kuvasz
train-00001-of-00006.parquet,7597,64,Kuvasz
train-00001-of-00006.parquet,7598,64,Kuvasz
train-00001-of-00006.parquet,7599,64,Kuvasz
train-00001-of-00006.parquet,7600,64,Kuvasz
train-00001-of-00006.parquet,7601,64,Kuvasz
train-00001-of-00006.parquet,7602,64,Kuvasz
train-00001-of-00006.parquet,7603,64,Kuvasz
train-00001-of-00006.parquet,7604,64,Kuvasz
train-00001-of-00006.parquet,7606,64,Kuvasz
train-00001-of-00006.parquet,7607,64,Kuvasz
train-00001-of-00006.parquet,7608,64,Kuvasz
train-00001-of-00006.parquet,7610,64,Kuvasz
train-00001-of-00006.parquet,7611,64,Kuvasz
train-00001-of-00006.parquet,7612,64,Kuvasz
train-00001-of-00006.parquet,7613,64,Kuvasz
train-00001-of-00006.parquet,7614,64,Kuvasz
train-00001-of-00006.parquet,7615,64,Kuvasz
train-00001-of-00006.parquet,7616,64,Kuvasz
train-00001-of-00006.parquet,7617,64,Kuvasz
train-00001-of-00006.parquet,7618,64,Kuvasz
train-00001-of-00006.parquet,7620,64,Kuvasz
train-00001-of-00006.parquet,7621,64,Kuvasz
train-00001-of-00006.parquet,7622,64,Kuvasz
train-00001-of-00006.parquet,7623,64,Kuvasz
train-00001-of-00006.parquet,7624,64,Kuvasz
train-00001-of-00006.parquet,7625,64,Kuvasz
