PetID,ruta_imagen_principal,conjunto_petfinder,raza_principal,raza_secundaria,prob_adopcion_lenta_petfinder_final,pred_adopcion_lenta_petfinder_final,nivel_riesgo_relativo,origen_score_petfinder_final
db77fdb46,data/raw_petfinder/train_images/db77fdb46-1.jpg,valid,Mixed Breed,Corgi,0.6148210907728451,1,Alto,OOF desarrollo
b48aa9d4a,data/raw_petfinder/train_images/b48aa9d4a-1.jpg,valid,Doberman Pinscher,Mixed Breed,0.7292327666499141,1,Alto,OOF desarrollo
9c0f6076a,data/raw_petfinder/train_images/9c0f6076a-1.jpg,train,Mixed Breed,,0.443237864501472,1,Bajo,OOF desarrollo
89c7be602,data/raw_petfinder/train_images/89c7be602-1.jpg,train,Mixed Breed,,0.6641112646104648,1,Alto,OOF desarrollo
43100edd5,data/raw_petfinder/train_images/43100edd5-1.jpg,test,Mixed Breed,,0.5320610777311896,1,Medio,Test fuera de muestra
14398288b,data/raw_petfinder/train_images/14398288b-1.jpg,train,Mixed Breed,,0.5824281906336977,1,Medio,OOF desarrollo
5bd405bac,data/raw_petfinder/train_images/5bd405bac-1.jpg,test,Mixed Breed,Mixed Breed,0.4198023172747672,1,Bajo,Test fuera de muestra
3de1d3794,data/raw_petfinder/train_images/3de1d3794-1.jpg,train,Mixed Breed,,0.4956429131304065,1,Medio,OOF desarrollo
08f038689,data/raw_petfinder/train_images/08f038689-1.jpg,train,Mixed Breed,Mixed Breed,0.4010202864834924,1,Bajo,OOF desarrollo
172b6f611,data/raw_petfinder/train_images/172b6f611-1.jpg,train,Mixed Breed,,0.5455877934345279,1,Medio,OOF desarrollo
228117dca,data/raw_petfinder/train_images/228117dca-1.jpg,test,Spitz,Mixed Breed,0.3330104498895258,0,Bajo,Test fuera de muestra
c35cc3520,data/raw_petfinder/train_images/c35cc3520-1.jpg,test,Shih Tzu,,0.4613593396398932,1,Medio,Test fuera de muestra
cb867cac6,data/raw_petfinder/train_images/cb867cac6-1.jpg,train,Jack Russell Terrier,,0.6238555497393554,1,Alto,OOF desarrollo
1945c0690,data/raw_petfinder/train_images/1945c0690-1.jpg,train,Mixed Breed,,0.3362392811469482,0,Bajo,OOF desarrollo
c220b4764,data/raw_petfinder/train_images/c220b4764-1.jpg,valid,Golden Retriever,,0.3436665991669507,0,Bajo,OOF desarrollo
081199ea2,data/raw_petfinder/train_images/081199ea2-1.jpg,train,Mixed Breed,,0.5094137529085483,1,Medio,OOF desarrollo
cd9c84ec2,data/raw_petfinder/train_images/cd9c84ec2-1.jpg,test,Mixed Breed,,0.6848670435285382,1,Alto,Test fuera de muestra
b56b73e4c,data/raw_petfinder/train_images/b56b73e4c-1.jpg,train,Mixed Breed,,0.7858323196010115,1,Alto,OOF desarrollo
73e1b299a,data/raw_petfinder/train_images/73e1b299a-1.jpg,train,Mixed Breed,,0.5460289102443678,1,Medio,OOF desarrollo
180b3f500,data/raw_petfinder/train_images/180b3f500-1.jpg,train,Yellow Labrador Retriever,Mixed Breed,0.3881365993507947,0,Bajo,OOF desarrollo
3ba83a496,data/raw_petfinder/train_images/3ba83a496-1.jpg,train,Mixed Breed,,0.522098582028072,1,Medio,OOF desarrollo
0e52438a0,data/raw_petfinder/train_images/0e52438a0-1.jpg,train,Mixed Breed,,0.4605730547132138,1,Medio,OOF desarrollo
9dd3b3bce,data/raw_petfinder/train_images/9dd3b3bce-1.jpg,test,Mixed Breed,Husky,0.5232102939673351,1,Medio,Test fuera de muestra
1b5af7749,data/raw_petfinder/train_images/1b5af7749-1.jpg,train,Mixed Breed,,0.5617085528581716,1,Medio,OOF desarrollo
f05838eb7,data/raw_petfinder/train_images/f05838eb7-1.jpg,train,Mixed Breed,Mixed Breed,0.771166810382139,1,Alto,OOF desarrollo
872317673,data/raw_petfinder/train_images/872317673-1.jpg,train,Mixed Breed,,0.7448430413410709,1,Alto,OOF desarrollo
cd9de4e83,data/raw_petfinder/train_images/cd9de4e83-1.jpg,valid,Mixed Breed,,0.3082638716415175,0,Bajo,OOF desarrollo
f1afd4033,data/raw_petfinder/train_images/f1afd4033-1.jpg,train,Mixed Breed,,0.3033396303044645,0,Bajo,OOF desarrollo
f1164babb,data/raw_petfinder/train_images/f1164babb-1.jpg,valid,Mixed Breed,,0.7253340677460356,1,Alto,OOF desarrollo
25765058c,data/raw_petfinder/train_images/25765058c-1.jpg,train,Mixed Breed,,0.6321548193338944,1,Alto,OOF desarrollo
3fa341801,data/raw_petfinder/train_images/3fa341801-1.jpg,train,Mixed Breed,,0.4347243230389368,1,Bajo,OOF desarrollo
c3c27d97c,data/raw_petfinder/train_images/c3c27d97c-1.jpg,train,Mixed Breed,,0.5151790150548079,1,Medio,OOF desarrollo
5ed94ddc8,data/raw_petfinder/train_images/5ed94ddc8-1.jpg,train,Mixed Breed,,0.3828044330096829,0,Bajo,OOF desarrollo
9ebe2f16c,data/raw_petfinder/train_images/9ebe2f16c-1.jpg,test,German Shepherd Dog,Mixed Breed,0.3052546639458338,0,Bajo,Test fuera de muestra
e2205b952,data/raw_petfinder/train_images/e2205b952-1.jpg,test,Mixed Breed,,0.4222263273815397,1,Bajo,Test fuera de muestra
f36876126,data/raw_petfinder/train_images/f36876126-1.jpg,train,Labrador Retriever,Spitz,0.5828643645176297,1,Medio,OOF desarrollo
99b55ee76,data/raw_petfinder/train_images/99b55ee76-1.jpg,train,Mixed Breed,Labrador Retriever,0.4360993831341017,1,Bajo,OOF desarrollo
41ae99ff2,data/raw_petfinder/train_images/41ae99ff2-1.jpg,train,Mixed Breed,,0.399418163250837,1,Bajo,OOF desarrollo
d042e55ce,data/raw_petfinder/train_images/d042e55ce-1.jpg,test,Mixed Breed,,0.5714421251020715,1,Medio,Test fuera de muestra
1e83794bd,data/raw_petfinder/train_images/1e83794bd-1.jpg,test,Mixed Breed,,0.7510638474987364,1,Alto,Test fuera de muestra
36ddc4f2d,data/raw_petfinder/train_images/36ddc4f2d-1.jpg,valid,Mixed Breed,,0.5103030569877428,1,Medio,OOF desarrollo
4dc936ac7,data/raw_petfinder/train_images/4dc936ac7-1.jpg,train,Mixed Breed,,0.4808862457734394,1,Medio,OOF desarrollo
3b3ce72d1,data/raw_petfinder/train_images/3b3ce72d1-1.jpg,train,Mixed Breed,,0.4842424653638446,1,Medio,OOF desarrollo
5e4c387b2,data/raw_petfinder/train_images/5e4c387b2-1.jpg,test,Mixed Breed,,0.4270789242128206,1,Bajo,Test fuera de muestra
4e290a43a,data/raw_petfinder/train_images/4e290a43a-1.jpg,train,Mixed Breed,,0.424120960304573,1,Bajo,OOF desarrollo
c67d871e3,data/raw_petfinder/train_images/c67d871e3-1.jpg,train,Mixed Breed,,0.7664579230650104,1,Alto,OOF desarrollo
ff6ff53c4,data/raw_petfinder/train_images/ff6ff53c4-1.jpg,test,Mixed Breed,,0.7886859727640523,1,Alto,Test fuera de muestra
ca11826f9,data/raw_petfinder/train_images/ca11826f9-1.jpg,test,Mixed Breed,Mixed Breed,0.5099091292170159,1,Medio,Test fuera de muestra
75ee37fa5,data/raw_petfinder/train_images/75ee37fa5-1.jpg,test,Terrier,Mixed Breed,0.5740217643007914,1,Medio,Test fuera de muestra
9579ad7a1,data/raw_petfinder/train_images/9579ad7a1-1.jpg,train,Pit Bull Terrier,Mixed Breed,0.6569114984195963,1,Alto,OOF desarrollo
1fce53107,data/raw_petfinder/train_images/1fce53107-1.jpg,valid,Mixed Breed,,0.4027089112996332,1,Bajo,OOF desarrollo
0b90767fa,data/raw_petfinder/train_images/0b90767fa-1.jpg,test,Mixed Breed,,0.4275523639546235,1,Bajo,Test fuera de muestra
bd881326e,data/raw_petfinder/train_images/bd881326e-1.jpg,valid,Mixed Breed,,0.7820533349774472,1,Alto,OOF desarrollo
015c353ce,data/raw_petfinder/train_images/015c353ce-1.jpg,train,Mixed Breed,Mixed Breed,0.5383201891015472,1,Medio,OOF desarrollo
8143d5d0c,data/raw_petfinder/train_images/8143d5d0c-1.jpg,train,Mixed Breed,,0.5755043886188261,1,Medio,OOF desarrollo
eba773cbe,data/raw_petfinder/train_images/eba773cbe-1.jpg,train,Mixed Breed,Mixed Breed,0.2794369212212662,0,Bajo,OOF desarrollo
d7c6e0401,data/raw_petfinder/train_images/d7c6e0401-1.jpg,train,Mixed Breed,,0.5553436071720241,1,Medio,OOF desarrollo
a7d44898b,data/raw_petfinder/train_images/a7d44898b-1.jpg,train,Mixed Breed,Terrier,0.4085698729922813,1,Bajo,OOF desarrollo
f972a14d5,data/raw_petfinder/train_images/f972a14d5-1.jpg,train,Mixed Breed,,0.3392764114939546,0,Bajo,OOF desarrollo
7977491da,data/raw_petfinder/train_images/7977491da-1.jpg,train,Silky Terrier,,0.4584492710320741,1,Medio,OOF desarrollo
7f78266ab,data/raw_petfinder/train_images/7f78266ab-1.jpg,train,Mixed Breed,Belgian Shepherd Malinois,0.2091811367589536,0,Bajo,OOF desarrollo
ec780b913,data/raw_petfinder/train_images/ec780b913-1.jpg,test,Mixed Breed,,0.4981024546204992,1,Medio,Test fuera de muestra
51c04983b,data/raw_petfinder/train_images/51c04983b-1.jpg,train,Terrier,Mixed Breed,0.4000901485272432,1,Bajo,OOF desarrollo
14a16b96e,data/raw_petfinder/train_images/14a16b96e-1.jpg,train,Mixed Breed,,0.4993478565381321,1,Medio,OOF desarrollo
69b2e9f3f,data/raw_petfinder/train_images/69b2e9f3f-1.jpg,train,Beagle,,0.6317454338721704,1,Alto,OOF desarrollo
176ef71db,data/raw_petfinder/train_images/176ef71db-1.jpg,train,Poodle,,0.3689508421521907,0,Bajo,OOF desarrollo
b88fa24c2,data/raw_petfinder/train_images/b88fa24c2-1.jpg,train,Mixed Breed,,0.7278032866518254,1,Alto,OOF desarrollo
cf020a716,data/raw_petfinder/train_images/cf020a716-1.jpg,train,Mixed Breed,,0.8367428757194413,1,Alto,OOF desarrollo
3d277ebe6,data/raw_petfinder/train_images/3d277ebe6-1.jpg,train,Mixed Breed,,0.5487219937048556,1,Medio,OOF desarrollo
02adb269f,data/raw_petfinder/train_images/02adb269f-1.jpg,train,Mixed Breed,,0.6776386684877989,1,Alto,OOF desarrollo
57b57989d,data/raw_petfinder/train_images/57b57989d-1.jpg,train,Mixed Breed,,0.6588602344405379,1,Alto,OOF desarrollo
d083a22c5,data/raw_petfinder/train_images/d083a22c5-1.jpg,train,Mixed Breed,,0.8168576392845404,1,Alto,OOF desarrollo
c234e165f,data/raw_petfinder/train_images/c234e165f-1.jpg,test,Mixed Breed,,0.5865686687853333,1,Medio,Test fuera de muestra
9dfee7db3,data/raw_petfinder/train_images/9dfee7db3-1.jpg,train,Mixed Breed,,0.7525296067896015,1,Alto,OOF desarrollo
412b93160,data/raw_petfinder/train_images/412b93160-1.jpg,train,Shetland Sheepdog Sheltie,,0.4272041738581799,1,Bajo,OOF desarrollo
88bc9864c,data/raw_petfinder/train_images/88bc9864c-1.jpg,train,Mixed Breed,,0.6149104588378966,1,Alto,OOF desarrollo
7b3332622,data/raw_petfinder/train_images/7b3332622-1.jpg,train,Jack Russell Terrier,Basset Hound,0.5402831186158003,1,Medio,OOF desarrollo
590a78f0d,data/raw_petfinder/train_images/590a78f0d-1.jpg,train,Mixed Breed,,0.736967873464859,1,Alto,OOF desarrollo
a24bb77d1,data/raw_petfinder/train_images/a24bb77d1-1.jpg,train,Mixed Breed,Mixed Breed,0.7822861701701074,1,Alto,OOF desarrollo
79d1b0215,data/raw_petfinder/train_images/79d1b0215-1.jpg,valid,Mixed Breed,,0.5560020942782082,1,Medio,OOF desarrollo
746fb982c,data/raw_petfinder/train_images/746fb982c-1.jpg,train,Mixed Breed,Labrador Retriever,0.6275109780695584,1,Alto,OOF desarrollo
675bb16b8,data/raw_petfinder/train_images/675bb16b8-1.jpg,test,Mixed Breed,,0.4986208365469096,1,Medio,Test fuera de muestra
79420447a,data/raw_petfinder/train_images/79420447a-1.jpg,train,Mixed Breed,,0.6609489437832419,1,Alto,OOF desarrollo
aa328a5ba,data/raw_petfinder/train_images/aa328a5ba-1.jpg,test,Mixed Breed,,0.2657359698969112,0,Bajo,Test fuera de muestra
79318b69e,data/raw_petfinder/train_images/79318b69e-1.jpg,valid,Mixed Breed,,0.6117398430310133,1,Alto,OOF desarrollo
7b5bee232,data/raw_petfinder/train_images/7b5bee232-1.jpg,test,,Mixed Breed,0.6344090043190376,1,Alto,Test fuera de muestra
b5c41169c,data/raw_petfinder/train_images/b5c41169c-1.jpg,train,Mixed Breed,,0.3395071071909867,0,Bajo,OOF desarrollo
8079e3a1c,data/raw_petfinder/train_images/8079e3a1c-1.jpg,train,Miniature Pinscher,,0.5431346485349255,1,Medio,OOF desarrollo
ff5158511,data/raw_petfinder/train_images/ff5158511-1.jpg,valid,Mixed Breed,,0.547240141913326,1,Medio,OOF desarrollo
f4cff3785,data/raw_petfinder/train_images/f4cff3785-1.jpg,test,Mixed Breed,,0.7433916007680794,1,Alto,Test fuera de muestra
0e23c4abd,data/raw_petfinder/train_images/0e23c4abd-1.jpg,train,Mixed Breed,,0.2531705160939229,0,Bajo,OOF desarrollo
c4a2fd15a,data/raw_petfinder/train_images/c4a2fd15a-1.jpg,train,German Shepherd Dog,Mixed Breed,0.4422664353421215,1,Bajo,OOF desarrollo
0abff77fe,data/raw_petfinder/train_images/0abff77fe-1.jpg,train,Doberman Pinscher,Mixed Breed,0.5481151930500564,1,Medio,OOF desarrollo
f096fcbc6,data/raw_petfinder/train_images/f096fcbc6-1.jpg,test,Mixed Breed,,0.6534125798537662,1,Alto,Test fuera de muestra
18b2da498,data/raw_petfinder/train_images/18b2da498-1.jpg,train,Mixed Breed,Spitz,0.5920445514021255,1,Medio,OOF desarrollo
e15353d1b,data/raw_petfinder/train_images/e15353d1b-1.jpg,train,Mixed Breed,German Shepherd Dog,0.2833832102761135,0,Bajo,OOF desarrollo
78fd8ce0d,data/raw_petfinder/train_images/78fd8ce0d-1.jpg,train,Mixed Breed,Mixed Breed,0.6660825119401386,1,Alto,OOF desarrollo
cc7d90ef4,data/raw_petfinder/train_images/cc7d90ef4-1.jpg,test,Saint Bernard,,0.341532994544851,0,Bajo,Test fuera de muestra
f584e226b,data/raw_petfinder/train_images/f584e226b-1.jpg,train,Shih Tzu,,0.5369983630550068,1,Medio,OOF desarrollo
9f2948e8e,data/raw_petfinder/train_images/9f2948e8e-1.jpg,valid,Beagle,,0.3541991191886604,0,Bajo,OOF desarrollo
623138a05,data/raw_petfinder/train_images/623138a05-1.jpg,train,Cocker Spaniel,,0.5521591976851867,1,Medio,OOF desarrollo
b077aa9ee,data/raw_petfinder/train_images/b077aa9ee-1.jpg,train,Mixed Breed,,0.692688785940726,1,Alto,OOF desarrollo
f2472c8dd,data/raw_petfinder/train_images/f2472c8dd-1.jpg,train,Poodle,,0.2073329303427691,0,Bajo,OOF desarrollo
2a64c0560,data/raw_petfinder/train_images/2a64c0560-1.jpg,train,Mixed Breed,,0.8319214595524538,1,Alto,OOF desarrollo
9c996aee9,data/raw_petfinder/train_images/9c996aee9-1.jpg,train,Mixed Breed,,0.5942372794992701,1,Medio,OOF desarrollo
ff498c903,data/raw_petfinder/train_images/ff498c903-1.jpg,train,Rottweiler,Mixed Breed,0.5037024599001587,1,Medio,OOF desarrollo
9942bce62,data/raw_petfinder/train_images/9942bce62-1.jpg,train,Mixed Breed,,0.664108376060512,1,Alto,OOF desarrollo
cab545282,data/raw_petfinder/train_images/cab545282-1.jpg,test,Mixed Breed,,0.5963126749139649,1,Medio,Test fuera de muestra
620796ee7,data/raw_petfinder/train_images/620796ee7-1.jpg,train,Mixed Breed,,0.4112323155243783,1,Bajo,OOF desarrollo
81c442177,data/raw_petfinder/train_images/81c442177-1.jpg,train,Mixed Breed,,0.8858752705866542,1,Alto,OOF desarrollo
776354931,data/raw_petfinder/train_images/776354931-1.jpg,train,Mixed Breed,,0.6822589232542678,1,Alto,OOF desarrollo
4068b452d,data/raw_petfinder/train_images/4068b452d-1.jpg,test,Mixed Breed,,0.3756792788487546,0,Bajo,Test fuera de muestra
fe4bb01a6,data/raw_petfinder/train_images/fe4bb01a6-1.jpg,valid,Mixed Breed,Mixed Breed,0.5365541090331799,1,Medio,OOF desarrollo
97f683e04,data/raw_petfinder/train_images/97f683e04-1.jpg,test,Mixed Breed,,0.4635786614161449,1,Medio,Test fuera de muestra
36b7411f9,data/raw_petfinder/train_images/36b7411f9-1.jpg,train,Mixed Breed,,0.6662277938550687,1,Alto,OOF desarrollo
6b7be833c,data/raw_petfinder/train_images/6b7be833c-1.jpg,valid,Doberman Pinscher,Mixed Breed,0.4628251628821325,1,Medio,OOF desarrollo
d5052e2a9,data/raw_petfinder/train_images/d5052e2a9-1.jpg,valid,Mixed Breed,,0.5964081528325255,1,Medio,OOF desarrollo
e69df38b4,data/raw_petfinder/train_images/e69df38b4-1.jpg,valid,Poodle,Pekingese,0.2679151222471986,0,Bajo,OOF desarrollo
3d97fa45c,data/raw_petfinder/train_images/3d97fa45c-1.jpg,train,Mixed Breed,,0.5036035895976758,1,Medio,OOF desarrollo
47a5a9516,data/raw_petfinder/train_images/47a5a9516-1.jpg,train,Mixed Breed,,0.768483005730237,1,Alto,OOF desarrollo
2ba019cb8,data/raw_petfinder/train_images/2ba019cb8-1.jpg,train,Shih Tzu,,0.5747718218490375,1,Medio,OOF desarrollo
2ba9dfe93,data/raw_petfinder/train_images/2ba9dfe93-1.jpg,train,Mixed Breed,,0.3064581469950012,0,Bajo,OOF desarrollo
afa46c13d,data/raw_petfinder/train_images/afa46c13d-1.jpg,test,Mixed Breed,,0.4917354246925477,1,Medio,Test fuera de muestra
4ea111bbe,data/raw_petfinder/train_images/4ea111bbe-1.jpg,train,Spitz,Mixed Breed,0.4542747100058491,1,Bajo,OOF desarrollo
bad8f7276,data/raw_petfinder/train_images/bad8f7276-1.jpg,train,Mixed Breed,,0.3159202220729088,0,Bajo,OOF desarrollo
11a337bfa,data/raw_petfinder/train_images/11a337bfa-1.jpg,test,Mixed Breed,Mixed Breed,0.7112802842549986,1,Alto,Test fuera de muestra
2aac4b61a,data/raw_petfinder/train_images/2aac4b61a-1.jpg,train,Husky,,0.4236994131499514,1,Bajo,OOF desarrollo
e9dec895b,data/raw_petfinder/train_images/e9dec895b-1.jpg,train,Mixed Breed,,0.7214294091538515,1,Alto,OOF desarrollo
4d8b93dd1,data/raw_petfinder/train_images/4d8b93dd1-1.jpg,train,Mixed Breed,Mixed Breed,0.5858685586778543,1,Medio,OOF desarrollo
dea0253b6,data/raw_petfinder/train_images/dea0253b6-1.jpg,train,Mixed Breed,,0.3885734112534688,0,Bajo,OOF desarrollo
e73545fe5,data/raw_petfinder/train_images/e73545fe5-1.jpg,train,Mixed Breed,Mixed Breed,0.4052629789934344,1,Bajo,OOF desarrollo
15dbf64f0,data/raw_petfinder/train_images/15dbf64f0-1.jpg,train,Mixed Breed,,0.6199315764753281,1,Alto,OOF desarrollo
519bc8382,data/raw_petfinder/train_images/519bc8382-1.jpg,train,Mixed Breed,,0.5979788955514349,1,Medio,OOF desarrollo
0d55c2e2b,data/raw_petfinder/train_images/0d55c2e2b-1.jpg,train,Mixed Breed,,0.6597334922917383,1,Alto,OOF desarrollo
09db544ea,data/raw_petfinder/train_images/09db544ea-1.jpg,train,Mixed Breed,,0.6198149429719666,1,Alto,OOF desarrollo
2d584af81,data/raw_petfinder/train_images/2d584af81-1.jpg,test,Mixed Breed,Mixed Breed,0.5247196038016133,1,Medio,Test fuera de muestra
6a54a03db,data/raw_petfinder/train_images/6a54a03db-1.jpg,train,Mixed Breed,Mixed Breed,0.5714221571669376,1,Medio,OOF desarrollo
2630db5dc,data/raw_petfinder/train_images/2630db5dc-1.jpg,valid,Golden Retriever,Shepherd,0.5337051756816142,1,Medio,OOF desarrollo
794806010,data/raw_petfinder/train_images/794806010-1.jpg,test,Mixed Breed,,0.479164052596739,1,Medio,Test fuera de muestra
bd9d521c5,data/raw_petfinder/train_images/bd9d521c5-1.jpg,train,Mixed Breed,Mixed Breed,0.3469790665912262,0,Bajo,OOF desarrollo
aa7395687,data/raw_petfinder/train_images/aa7395687-1.jpg,valid,Mixed Breed,,0.4593593113456723,1,Medio,OOF desarrollo
12ffabf23,data/raw_petfinder/train_images/12ffabf23-1.jpg,valid,Mixed Breed,,0.6968502612182027,1,Alto,OOF desarrollo
881580d4b,data/raw_petfinder/train_images/881580d4b-1.jpg,test,Mixed Breed,,0.3596176069319637,0,Bajo,Test fuera de muestra
546a913cc,data/raw_petfinder/train_images/546a913cc-1.jpg,valid,Spitz,Mixed Breed,0.686125799510622,1,Alto,OOF desarrollo
648727065,data/raw_petfinder/train_images/648727065-1.jpg,train,Labrador Retriever,Retriever,0.5711171619594648,1,Medio,OOF desarrollo
184a51562,data/raw_petfinder/train_images/184a51562-1.jpg,valid,Mixed Breed,,0.5756810185925137,1,Medio,OOF desarrollo
61f95d269,data/raw_petfinder/train_images/61f95d269-1.jpg,valid,Mixed Breed,Poodle,0.5331343674646492,1,Medio,OOF desarrollo
1652a3e1e,data/raw_petfinder/train_images/1652a3e1e-1.jpg,train,Mixed Breed,,0.5944888809226143,1,Medio,OOF desarrollo
b77b75f2d,data/raw_petfinder/train_images/b77b75f2d-1.jpg,valid,Silky Terrier,,0.3953222731700285,1,Bajo,OOF desarrollo
607744326,data/raw_petfinder/train_images/607744326-1.jpg,test,Mixed Breed,Mixed Breed,0.5523831959830041,1,Medio,Test fuera de muestra
113204c87,data/raw_petfinder/train_images/113204c87-1.jpg,train,Mixed Breed,Mixed Breed,0.7640978661116329,1,Alto,OOF desarrollo
42ea2e045,data/raw_petfinder/train_images/42ea2e045-1.jpg,test,Mixed Breed,,0.8192517647018585,1,Alto,Test fuera de muestra
e585b064b,data/raw_petfinder/train_images/e585b064b-1.jpg,train,Shih Tzu,,0.3767123318418398,0,Bajo,OOF desarrollo
f4a6e9cec,data/raw_petfinder/train_images/f4a6e9cec-1.jpg,train,Mixed Breed,Mixed Breed,0.4095356792926008,1,Bajo,OOF desarrollo
4bb0c8226,data/raw_petfinder/train_images/4bb0c8226-1.jpg,valid,Mixed Breed,,0.6155439206686699,1,Alto,OOF desarrollo
da84db2f7,data/raw_petfinder/train_images/da84db2f7-1.jpg,valid,Mixed Breed,,0.5446620245990774,1,Medio,OOF desarrollo
13b807376,data/raw_petfinder/train_images/13b807376-1.jpg,train,Mixed Breed,Spitz,0.4667962816102909,1,Medio,OOF desarrollo
fc710f1e8,data/raw_petfinder/train_images/fc710f1e8-1.jpg,test,Terrier,Spitz,0.5774569299209655,1,Medio,Test fuera de muestra
a64ca36ca,data/raw_petfinder/train_images/a64ca36ca-1.jpg,train,Pomeranian,,0.2244144991640398,0,Bajo,OOF desarrollo
24e2e049e,data/raw_petfinder/train_images/24e2e049e-1.jpg,test,Mixed Breed,,0.4361327708164179,1,Bajo,Test fuera de muestra
5daea1779,data/raw_petfinder/train_images/5daea1779-1.jpg,train,Mixed Breed,,0.6416095778316617,1,Alto,OOF desarrollo
7b9b65bde,data/raw_petfinder/train_images/7b9b65bde-1.jpg,train,Mixed Breed,,0.4218367463117917,1,Bajo,OOF desarrollo
29c50ee9a,data/raw_petfinder/train_images/29c50ee9a-1.jpg,valid,Basset Hound,,0.3665546725989302,0,Bajo,OOF desarrollo
9183ef863,data/raw_petfinder/train_images/9183ef863-1.jpg,valid,Pit Bull Terrier,,0.6322183700954802,1,Alto,OOF desarrollo
574919b00,data/raw_petfinder/train_images/574919b00-1.jpg,train,Shih Tzu,,0.4185161239354519,1,Bajo,OOF desarrollo
ffd2e82a9,data/raw_petfinder/train_images/ffd2e82a9-1.jpg,test,Mixed Breed,,0.6642779273664559,1,Alto,Test fuera de muestra
8ff2c63c4,data/raw_petfinder/train_images/8ff2c63c4-1.jpg,test,Mixed Breed,,0.7124528479580562,1,Alto,Test fuera de muestra
2d8b42d21,data/raw_petfinder/train_images/2d8b42d21-1.jpg,train,Jack Russell Terrier,,0.588526937731854,1,Medio,OOF desarrollo
6c5079e85,data/raw_petfinder/train_images/6c5079e85-1.jpg,valid,Collie,Mixed Breed,0.3193025274303913,0,Bajo,OOF desarrollo
fb1adae2d,data/raw_petfinder/train_images/fb1adae2d-1.jpg,valid,Mixed Breed,,0.5530337576674866,1,Medio,OOF desarrollo
7cfaaa67a,data/raw_petfinder/train_images/7cfaaa67a-1.jpg,train,Mixed Breed,Mixed Breed,0.8064129886605127,1,Alto,OOF desarrollo
2c281057a,data/raw_petfinder/train_images/2c281057a-1.jpg,train,Mixed Breed,,0.4530871507279249,1,Bajo,OOF desarrollo
083787e4a,data/raw_petfinder/train_images/083787e4a-1.jpg,train,Mixed Breed,,0.5181565901891736,1,Medio,OOF desarrollo
1f6fe20fc,data/raw_petfinder/train_images/1f6fe20fc-1.jpg,test,Mixed Breed,,0.4626048451011418,1,Medio,Test fuera de muestra
1819e298c,data/raw_petfinder/train_images/1819e298c-1.jpg,valid,Rottweiler,Mixed Breed,0.3712133237930038,0,Bajo,OOF desarrollo
21b5e3d22,data/raw_petfinder/train_images/21b5e3d22-1.jpg,train,Mixed Breed,Mixed Breed,0.5909101274632836,1,Medio,OOF desarrollo
e3fa09b97,data/raw_petfinder/train_images/e3fa09b97-1.jpg,train,Chihuahua,Poodle,0.4004265355117784,1,Bajo,OOF desarrollo
6f512ee65,data/raw_petfinder/train_images/6f512ee65-1.jpg,train,Mixed Breed,,0.6998116508223573,1,Alto,OOF desarrollo
b38e94f39,data/raw_petfinder/train_images/b38e94f39-1.jpg,test,Mixed Breed,,0.5165425937371573,1,Medio,Test fuera de muestra
6f5eab89b,data/raw_petfinder/train_images/6f5eab89b-1.jpg,train,Mixed Breed,Mixed Breed,0.7020721397846696,1,Alto,OOF desarrollo
838c5c399,data/raw_petfinder/train_images/838c5c399-1.jpg,train,Golden Retriever,Mixed Breed,0.4381237780976899,1,Bajo,OOF desarrollo
23ce26e85,data/raw_petfinder/train_images/23ce26e85-1.jpg,train,Mixed Breed,Mixed Breed,0.7453533862641463,1,Alto,OOF desarrollo
5b4a22c83,data/raw_petfinder/train_images/5b4a22c83-1.jpg,train,Mixed Breed,,0.5986040169661786,1,Medio,OOF desarrollo
c61869b9b,data/raw_petfinder/train_images/c61869b9b-1.jpg,train,Mixed Breed,,0.5679765155643643,1,Medio,OOF desarrollo
6afc6acee,data/raw_petfinder/train_images/6afc6acee-1.jpg,test,Mixed Breed,Terrier,0.6490802468505237,1,Alto,Test fuera de muestra
687c0c2cd,data/raw_petfinder/train_images/687c0c2cd-1.jpg,train,Mixed Breed,,0.644490336903942,1,Alto,OOF desarrollo
474ee7e00,data/raw_petfinder/train_images/474ee7e00-1.jpg,train,Mixed Breed,,0.7138248711764468,1,Alto,OOF desarrollo
f3b52a69c,data/raw_petfinder/train_images/f3b52a69c-1.jpg,valid,Labrador Retriever,,0.6164009091546834,1,Alto,OOF desarrollo
15dc4c629,data/raw_petfinder/train_images/15dc4c629-1.jpg,test,Poodle,,0.3481432665785366,0,Bajo,Test fuera de muestra
298feb02b,data/raw_petfinder/train_images/298feb02b-1.jpg,train,Mixed Breed,,0.644058044378211,1,Alto,OOF desarrollo
8fa1c5c38,data/raw_petfinder/train_images/8fa1c5c38-1.jpg,train,Mixed Breed,,0.7003779326069338,1,Alto,OOF desarrollo
9b93196dd,data/raw_petfinder/train_images/9b93196dd-1.jpg,train,Mixed Breed,,0.6961113658557396,1,Alto,OOF desarrollo
be7fbd988,data/raw_petfinder/train_images/be7fbd988-1.jpg,train,Mixed Breed,,0.3785627874299851,0,Bajo,OOF desarrollo
a7a44933c,data/raw_petfinder/train_images/a7a44933c-1.jpg,train,Poodle,,0.3122830058103991,0,Bajo,OOF desarrollo
