PetID,conjunto_petfinder
ef9196721,train
d0d2a12a2,valid
44930f85a,train
d30068375,test
c7b3c09d4,train
de6c0126b,train
2b6e5343e,train
eb8adeef1,train
bb170fd98,train
4d1a986bb,train
38fd4509d,train
2f3677597,valid
3b939b40c,train
0a140a67e,train
dc8359e75,test
844dfd2b4,train
4f279d30c,train
9467b9867,test
ae219ff80,train
75e343c91,train
bc5dade47,train
fbba51f97,valid
0a84451ae,train
9981e5f29,test
7a2cadc09,valid
3813bc7c5,train
992d82305,test
4f23f9105,train
c89e5d2b1,train
a97467fb6,train
61b6e170c,train
37865f566,test
5fc91ab6b,train
3681bfdb9,train
8dd28c706,train
1be1868fd,train
ecd83e25d,valid
dd201c041,train
0157cf3a4,train
132346d7e,valid
afe326f34,train
201aad926,valid
33a6694b0,valid
7196383a7,valid
094c2c3bf,train
6ad5153bb,train
e0f46aa3e,train
9d03cf923,test
de0a86ccf,test
9a8cbb0c8,train
a91761e54,test
4082acebb,train
4d1d8655a,test
82c51a95a,test
ed30f663e,train
28cf4a84d,train
27ec72a29,train
5f1a700fd,train
99be827e6,train
4e37bb1e2,train
6c121d784,train
4f7932c0d,train
eee3ab446,test
35a62a8b1,train
a9fb31e59,test
c4f6cca8a,train
b8f60eb7e,valid
c749028bb,train
d67619580,train
cda31e59d,train
46fdbf640,valid
c565589a8,train
ab2e61df2,train
61fa7980d,train
e633386b0,train
2aaa0c8b6,train
020cd1d50,train
1b871dbaa,test
88dbaffe0,train
1a2c91362,valid
ecfcb4430,valid
ffb6a7f5d,valid
fe9307848,train
7342eafeb,valid
6ca8be82b,test
c82705cf4,train
639a4bcfd,train
d3077e6b1,valid
4effbea00,train
2cf927db8,train
fda10b9ed,train
4d7111b92,train
2dfaf69b5,train
89d4cef63,train
f6549ffdd,train
a2ee6f2da,valid
f5e793c38,train
d440e9ebf,train
d0b337200,train
02af3813e,train
0322aa5b0,train
bad270818,test
98c36e1bc,test
cda71c00a,train
355e8bc38,train
b888f72cc,test
faca11616,train
816112569,train
33a373ca9,valid
aa3c0fe1e,train
43021e4ed,train
2d79572ae,test
73a2be705,test
37fadf608,train
d72bc7206,test
ce0294cec,train
3a94fdf2d,train
a804fded8,test
7f5233804,test
11a3fb06e,test
393b4d104,train
23baf0395,train
8d0b0238c,valid
305524cba,test
fc19f9c36,train
6b574c312,train
656c5e0ff,train
0d4750032,test
47aacf137,train
2857efde3,train
a6af385f0,test
983160271,valid
b7006ed96,valid
74d40e344,train
871a00e21,train
0ac2e7d16,train
24737dbd5,train
21a1b528f,valid
0f258665b,train
3d011c364,train
5e27bdcde,train
591fa7c31,valid
f0ebfa37d,train
ab519bf92,train
9d6c6055b,train
8f860b014,train
e15b26ed8,valid
a93eb0d6f,valid
47ad7a82a,test
ab293b191,train
3712c63fd,train
3e6fa700b,train
078fb1715,train
baf60f1bb,valid
b1c66fa13,train
9162433d5,train
caaf719c3,test
9697ebf42,valid
e08649ba2,train
5de1d0c34,train
e9feaab54,train
5e951b28f,train
4bcc7910d,train
270bd311c,train
ad491b969,train
ad2423b1f,train
3085ca2c6,train
f6ad159f1,train
5b73a7ea8,train
c3b05e0f0,test
d9303d3bc,valid
624fadbd4,valid
16349e686,train
a94208b35,valid
c66def50c,valid
3bfb759ce,train
88c193102,valid
d3486b178,train
ddc628647,train
9278f7216,train
b8bc0c25c,train
5a2a433c2,valid
11ac3640c,test
e77941c00,train
166650836,train
3e26edfa8,train
c8e941dbd,train
7beccedcb,train
99ba6513a,train
4fc9dee58,test
1fba9cbc9,train
d5bf5adaa,train
71b0f7f97,train
2302acf06,valid
81d82bda3,train
21f945788,train
b66569990,valid
bc8aedde4,test
a5f82d04e,train
86fe4ed68,train
e128e9022,train
596d784b2,valid
bde1336b6,test
faa62a75b,train
711bebb99,train
21847129b,train
09f31b13e,train
3ded98af9,train
1ce681aa7,train
ca8aec089,valid
9aac5500a,valid
714e287c7,valid
672bc370b,test
2ebb5aa64,train
debec416c,train
9d66ac1e7,train
5fed61438,test
906083f6c,train
b16cb3f1e,test
a460a6274,train
65180c32a,train
708ce5f42,valid
2d79d25fa,train
0a0862717,train
476dc0901,train
018188075,test
bb48e2353,train
7ae269152,train
6ed73fc84,train
5943167f1,test
a662f1d7e,valid
a1d05e431,test
97916de84,train
14e788800,train
7028931ed,valid
acd81a109,valid
cc607ef5c,train
f53b95c90,train
f29cacb97,train
e5cecf5df,train
d56fbda82,train
80b137b2a,train
b6450abed,valid
172555cfd,train
978526235,test
bbe1d6739,train
29d36f5b3,train
5118055f4,test
9cfe96818,train
4cc8c07d5,test
bb19c3013,train
2f43fb067,test
8100c2485,train
cfebb0955,train
f95b27325,train
3b95539f0,test
1fb9fdf7f,test
5152dbfe1,train
1bec8eb5e,train
1772727a1,test
ffb3a78e1,train
458adc77a,test
b525ee190,train
578880eb3,train
8a72708bc,train
894d76b65,valid
49006b8c3,train
1a7ec71e7,train
f7473aaec,valid
cbd0bf6b1,train
55553842f,test
c222a4955,train
51020fbd4,train
5a3c85e3c,train
d5c4ef4c0,train
e3a29829f,train
1833aa7d6,train
5bf02a5f8,valid
31049dc2e,train
0118db3a8,train
b8d35b6c3,train
c58018973,valid
e7d9a3d7e,train
ca39efaf2,train
75f3c2e36,train
95e9ad1b2,train
33bfeb403,valid
4a0adfdd0,train
6740be5a3,train
3c6329c92,test
9430d84c5,train
c4c4a926f,train
ee3b21a9a,valid
1c4f5efa8,train
7b858c084,train
a2e529567,train
c68815d52,train
2c8e65887,train
0bcb2c2b5,train
953416879,train
3b4bb9973,train
0e6f26f19,train
11ce5617d,train
5dd7c4c06,train
b7856db41,train
5f4f3347f,train
a67c850b3,train
7b6ffc0a1,test
89d80665a,train
878214747,test
6c3b8c99c,train
f7fc28014,train
61bedc57d,valid
b4ba15dbc,test
4c6dc89df,test
fe7bad7d4,train
277e3979a,test
ed9948860,test
27e318160,train
3af14a63c,train
60fa6acbe,train
e89692f96,test
727d25d09,test
eb9b9400e,valid
1e1e7c4ec,train
2bbca459e,train
a9e753cc1,train
6309f250d,train
6f1580039,train
5ecdd04af,train
8d50d37f8,test
c20aa0352,test
2b82af067,train
16ff0c687,test
3c2a1ed3b,test
be5595abb,valid
ae4ab31ec,train
052160ae6,train
40b31be60,train
230d5d85c,test
f4fb11803,test
920a30b27,valid
783a33f4c,train
e827bee5e,valid
a22daaa5f,test
7adf54516,valid
c301eddcb,train
20bf4bf39,train
2ecaaae2d,valid
eceb03b88,train
b92781dca,train
f5e329595,train
82db604c8,test
e778cd78b,valid
2f8471836,train
ee8ddae7b,valid
08d17d82a,train
cb0e74ef1,test
e3935c62d,train
3e0d923df,train
6cfbd44df,train
ec0ef9572,train
1a2816f0f,valid
b32339429,valid
c40b30ff3,train
5de76fac6,test
bad338993,test
4212729be,train
0529ad4d9,test
bb9a64e6f,train
5edf4d9bb,train
615213076,train
be38039cc,train
16a71f0de,train
a8e6ad61c,train
daa73505c,train
1eb6e3ae1,train
a4b96c3f3,train
0038234c6,train
4efe77aa0,train
76de48e98,train
d7454afee,train
a6eb71dc0,train
681be6214,train
26a4d7052,test
779bcf3fd,train
f19397eed,test
988308307,train
bea8484a3,train
4ed2fba3e,train
2160f2109,train
409ccc60e,test
3e82bfd8d,train
a52461bfd,train
8538f4aa1,train
532396459,train
8c9f6c718,train
e6335f2ee,train
5f2c67ae2,train
4792b6d06,train
c7cb34ee2,train
8e881542f,train
ed81d1da8,train
3c2100f6e,valid
6c594bfb0,test
df17a57ae,test
9c833c8c4,test
15e5b0e7d,train
87cf6fd3d,test
5e2bbb163,test
68071559c,train
1253241be,train
a1cb8764d,train
fe481f81c,train
dc76d9fa5,train
8328ec7f4,train
d4dd82200,valid
25d4c7493,train
f5fd255aa,valid
f6e45accc,train
c4b37d5ed,train
b2566d195,train
3a36bdba5,train
e28bad751,valid
a20d1e637,train
0497f7012,train
bbe6ff890,train
8eab07081,train
d605cb217,train
0935ab38b,valid
796cc971d,train
c662b7876,test
2f95b343a,valid
e754315db,train
14f9ffbbc,train
be55e5ef8,train
bfdab2894,train
3a5fb3c1f,test
2196b0156,valid
611045510,train
b660cb310,train
3be154287,test
e76929e2b,train
5bc18f57d,valid
a31b05e99,train
c4bcfbb1c,train
80255c391,train
e742a643d,train
664a120bf,train
390c45d0c,train
aa943b9a0,test
8910e2c01,train
18aa41749,train
4a6fea502,valid
8491fa23b,train
8cb5fc48e,valid
e24a04c10,train
d538c491f,valid
355e3bdc5,valid
07558410c,train
63df28877,train
aee44eb09,train
7218c8328,valid
de7114b0e,train
ddb881657,test
8507df043,valid
a30803552,train
476d40031,test
6a4a4b403,train
f6e07783c,valid
41bbdb352,test
b8daff578,train
a19305a1a,train
133c0e6b9,train
d1265050f,train
1436092b4,valid
682cbe0f9,train
52c49d6b6,train
e12797ab1,train
a99e4b365,train
e6e0ad572,train
c239d1834,valid
ad6e56af2,test
9c788a6bb,train
c7402d13c,train
bee984e11,train
158bc6f24,train
e849142b2,valid
7b0d325d8,valid
f612d5506,valid
d5abad72c,train
71f93d157,train
3e82e76cb,test
1633b105b,train
df2d9957f,train
d76c4ec1e,train
20e46cb8d,train
a08030c6f,train
791e6dc19,valid
213cf987d,train
66ac9f1b7,train
dd0b58409,train
7fab9b8f3,train
a0e71d03a,test
bc4ba2449,valid
704502836,train
de59f42db,valid
f4df06287,train
6134ae21d,train
7b9cc47f0,train
69df3f618,valid
72896003b,test
9aa40019a,valid
e5962e049,train
9aa5ab22f,train
6db8c5110,test
4f1bf01b6,train
67e41958c,train
48aa8ee7c,test
fc52c0c82,train
28bafb2ee,valid
f393a9d26,valid
f61cec80a,train
92a173c59,test
0a5be413e,test
ca113d98b,train
57a93e9a6,valid
6366dd2f9,test
edf3478dc,train
2bea067f2,train
b98512188,train
cf4bbdbfa,train
1d5be4060,test
6668704bf,test
af9d89c50,train
290c3cd9e,train
495ce6c73,valid
bd7bae691,valid
2852d3c30,test
67115d437,test
ac7edef88,test
a6e25e889,valid
90dd998e2,test
0f9f0dd0e,test
d1f01fc04,train
fa3b3b348,train
9faeb952b,test
a996f1370,train
799c6852c,train
1246bed4f,train
c2109fcac,train
4529e91da,train
966aaf6e2,test
0e28a90f6,train
f785304ad,train
69ba8d92e,train
6fcee4bee,train
63a542d16,train
ed74a9822,train
a90d6fbee,train
b73cc0f45,test
9ea482068,valid
d0eb1073d,train
bd8224d08,train
a8ea0c6a7,train
40c0fdccb,test
951d3ae42,train
9a965c1f0,train
dd3c902ae,test
abbe2568f,test
89a6620e3,train
8b12f497f,train
6b5f208fc,train
da840f8d4,valid
08438c720,train
9fd2b640f,valid
9e9ce66e9,train
3759a1d40,train
74363ff2b,train
91633ef0b,valid
4fbe0c2e5,valid
a768123bd,train
3e13d34d6,train
95b94b4ac,test
dc549e010,train
442f853b2,train
7b8d76961,train
c85f29411,train
0eba510fc,test
5314d64ac,test
eb4c66e7a,test
0850d4334,valid
f9d566df8,train
1ef0bf320,train
2618aa6a2,test
92d5ac408,test
319f3e6e7,train
fa94cdf93,train
a12bb119e,train
915031b99,valid
21c8d5f0e,train
6d3930bb1,train
9ce27322b,valid
0d6cb5b69,train
72f6dbb1d,train
0a555d688,train
215903d75,valid
311ee8343,train
2cfbdd28a,train
4168bfd52,train
3006cd3eb,valid
7d4fceffc,train
200a0df49,train
6219a1e79,train
53e7035cf,train
8ca443ef0,test
694a730b4,train
e4b550d46,train
3c25f4969,test
4cfd0fac0,train
5dbd7f61b,train
72e093c41,test
cbd289193,valid
396910627,test
0c752844d,test
37ae0cd69,test
3cd5d9102,train
8fb06a963,train
1042ee67b,test
f3a5451b9,test
7e8c5d816,train
0a40d8c85,train
6d98621a6,test
86ce90970,train
dcc0d8482,train
d4427513d,test
48c5a3c40,test
e8f7d9542,test
6d18cc71d,train
564ad520f,train
b0e26c028,train
611c6421b,train
bec55c577,train
cf8e988f5,train
12537b530,valid
5f0efae69,train
9b71a3c06,train
5f7343089,train
785a95244,train
fdd77ab31,train
e58a12b66,test
a21b2a42c,train
f65fe3e26,test
f41112ee1,test
7e4ac998c,train
2eb4fa594,train
d30c88c64,train
dffd9f2ff,train
161718095,valid
20fc75f2c,valid
81015c1aa,train
945346188,train
427acc248,train
64f563069,test
2de05ee7d,train
1082982dc,train
2c23cf72e,train
790e639ed,train
2e3c988cd,train
6a864757b,train
0b24f7e7f,test
f527634f7,train
5ef0ffe23,test
eb21c0250,train
938bcb826,test
f642366b6,test
fa18941f4,train
742cced96,train
ab9dd85b2,train
6d1596957,test
62bf4037c,test
b73cf161f,valid
1baea0d16,train
89f229ee8,train
1925aff9d,train
106de20f0,test
109823680,test
955e7c5cf,valid
6e14e0fa4,train
f031aaaef,train
1e8d8e53e,train
15f00daac,valid
4595acb4d,valid
4e9f82a98,train
a09008d49,test
8bc07d296,train
7dac377c6,test
46c834c70,train
d0956e39e,train
991519fdb,train
8aa432e1d,train
21d79f603,test
b386d20ba,test
19abfb0c6,train
f017041ca,train
907f77c78,train
d4d84523a,train
222afe2dd,train
6c17339fe,test
ae518aff9,train
d41aa1c62,train
ff601e5ec,train
4446dde7e,valid
a2cd0e1e4,train
4d7573c5e,train
a36b60379,test
6648175ff,valid
5e696928a,train
8a9d11c50,train
7a6a9aace,train
502a2a9db,train
729f4d5fa,train
6eef41768,train
175926b9c,train
1a56bb056,train
ac3d34246,valid
04c4a7493,train
f2816bd92,train
ce18c7a4b,valid
8a6d97169,valid
2de2cbdcf,train
158b502d3,test
629df03ce,train
2a89fe4a5,train
132cc7d6c,valid
c9928594c,valid
03a694927,train
f91ffd577,train
9223ca4fa,train
ac495f25b,test
ead9fb6b7,test
512bf1e8a,test
e96c2483c,train
98e1a3f01,train
164857bd8,train
d7a772967,train
57d556084,test
02a2a622c,train
3b1391dda,train
88cc9be30,valid
3bf6cdab0,test
db095d92a,train
51714821c,test
220d4394a,train
402e83205,valid
c14530f38,train
ecaf2b938,train
d2512e37a,train
2e1448ee0,train
c78fa1a45,train
dbfb1869f,valid
1c7619fdc,train
eb307c1f0,train
02a084920,valid
d42b92c05,valid
3161fe0f4,test
f97c8edc4,train
c31714ab2,train
6a9d18d89,valid
fb00c8969,test
f66357936,test
8ab591301,valid
aefff4a06,train
7dfa4e393,train
09c7b610e,train
245b99f60,valid
2d304409b,train
af56651cb,train
50cbc6c8f,train
2a36bc3b5,train
e976f3d3a,test
e2e7a93fe,valid
0ea2638e9,train
75bd3a017,train
6c61c33ee,train
e40290fa0,train
17b2d4cd6,train
4679d01e2,train
da8cfd914,train
f7eb5dd36,test
945a7a8dd,train
3e50a5575,train
5bb7dbfc2,train
5f0bfe5a9,train
0c2549da5,train
6d18707ee,train
9c803d826,train
3c5a98448,valid
0149d04e7,test
6ad5aa95c,test
1ef3f5030,train
a63c59c80,train
6c2fa49e8,test
f1c03b3d0,train
400a15912,train
040736f83,train
d4c6c89ab,valid
09807c555,test
28484f496,train
60aca92c5,train
0b3deeb66,train
8f2daa8e3,train
debf8e7e9,valid
a972fe14a,valid
50418fb29,valid
27b2c806b,test
393e0c8a5,train
007bc1db4,train
13469fc6a,train
e1052f933,test
eb6c579d5,test
2f4b73413,train
94dc20e92,train
7f6cdf26b,train
207c24fd3,train
52d65015d,train
f20fa5c38,test
839404d8c,train
5ff1a0cae,train
6b5c799b5,valid
c260c7b3b,valid
b5b9f6e99,train
fce6f8dff,train
640683dd9,train
f892df3a1,valid
db77fdb46,valid
b48aa9d4a,valid
9c0f6076a,train
89c7be602,train
43100edd5,test
14398288b,train
5bd405bac,test
3de1d3794,train
08f038689,train
172b6f611,train
228117dca,test
c35cc3520,test
cb867cac6,train
1945c0690,train
c220b4764,valid
081199ea2,train
cd9c84ec2,test
b56b73e4c,train
73e1b299a,train
180b3f500,train
3ba83a496,train
0e52438a0,train
9dd3b3bce,test
1b5af7749,train
f05838eb7,train
872317673,train
cd9de4e83,valid
f1afd4033,train
f1164babb,valid
25765058c,train
3fa341801,train
c3c27d97c,train
5ed94ddc8,train
9ebe2f16c,test
e2205b952,test
f36876126,train
99b55ee76,train
41ae99ff2,train
d042e55ce,test
1e83794bd,test
36ddc4f2d,valid
4dc936ac7,train
3b3ce72d1,train
5e4c387b2,test
4e290a43a,train
c67d871e3,train
ff6ff53c4,test
ca11826f9,test
75ee37fa5,test
9579ad7a1,train
52abcc0fe,train
1fce53107,valid
0b90767fa,test
bd881326e,valid
015c353ce,train
8143d5d0c,train
eba773cbe,train
d7c6e0401,train
a7d44898b,train
f972a14d5,train
7977491da,train
7f78266ab,train
ec780b913,test
51c04983b,train
14a16b96e,train
69b2e9f3f,train
176ef71db,train
b88fa24c2,train
cf020a716,train
3d277ebe6,train
02adb269f,train
57b57989d,train
d083a22c5,train
c234e165f,test
9dfee7db3,train
412b93160,train
88bc9864c,train
7b3332622,train
590a78f0d,train
a24bb77d1,train
79d1b0215,valid
746fb982c,train
675bb16b8,test
79420447a,train
aa328a5ba,test
79318b69e,valid
7b5bee232,test
b5c41169c,train
8079e3a1c,train
ff5158511,valid
f4cff3785,test
0e23c4abd,train
c4a2fd15a,train
0abff77fe,train
f096fcbc6,test
18b2da498,train
e15353d1b,train
78fd8ce0d,train
cc7d90ef4,test
f584e226b,train
9f2948e8e,valid
623138a05,train
b077aa9ee,train
f2472c8dd,train
2a64c0560,train
9c996aee9,train
ff498c903,train
9942bce62,train
cab545282,test
620796ee7,train
81c442177,train
776354931,train
4068b452d,test
fe4bb01a6,valid
97f683e04,test
36b7411f9,train
6b7be833c,valid
d5052e2a9,valid
e69df38b4,valid
3d97fa45c,train
47a5a9516,train
2ba019cb8,train
2ba9dfe93,train
afa46c13d,test
4ea111bbe,train
bad8f7276,train
11a337bfa,test
2aac4b61a,train
e9dec895b,train
4d8b93dd1,train
dea0253b6,train
e73545fe5,train
15dbf64f0,train
519bc8382,train
0d55c2e2b,train
09db544ea,train
2d584af81,test
6a54a03db,train
2630db5dc,valid
794806010,test
bd9d521c5,train
aa7395687,valid
12ffabf23,valid
881580d4b,test
546a913cc,valid
648727065,train
184a51562,valid
61f95d269,valid
1652a3e1e,train
b77b75f2d,valid
607744326,test
113204c87,train
42ea2e045,test
e585b064b,train
f4a6e9cec,train
e1262c956,valid
4bb0c8226,valid
da84db2f7,valid
13b807376,train
fc710f1e8,test
a64ca36ca,train
24e2e049e,test
5daea1779,train
7b9b65bde,train
29c50ee9a,valid
9183ef863,valid
574919b00,train
ffd2e82a9,test
8ff2c63c4,test
2d8b42d21,train
6c5079e85,valid
9f56880b6,train
fb1adae2d,valid
7cfaaa67a,train
2c281057a,train
083787e4a,train
1f6fe20fc,test
1819e298c,valid
21b5e3d22,train
e3fa09b97,train
6f512ee65,train
b38e94f39,test
6f5eab89b,train
838c5c399,train
23ce26e85,train
5b4a22c83,train
c61869b9b,train
6afc6acee,test
687c0c2cd,train
474ee7e00,train
f3b52a69c,valid
15dc4c629,test
298feb02b,train
8fa1c5c38,train
9b93196dd,train
be7fbd988,train
a7a44933c,train
bf458a7d4,train
b121d3be8,train
f261c9968,valid
7bfe2d68f,valid
8c3d81083,valid
d58c146d6,train
3ca057824,train
1cf66aed4,train
2f8890a94,test
d17343468,train
4b628f538,train
739cd2d34,train
0d635d0b4,train
a4c903a3d,valid
7542076e8,valid
899859c9b,train
7b4ff27b3,valid
3a6197f6d,train
999d24492,train
8bb34f0bd,valid
d6aa53be7,train
08b454900,train
f70571a3a,train
0d20efa95,train
349fe9b9b,test
74b73209e,train
106128c56,test
20e75472d,train
a21b6c40a,train
5fcd44bf9,valid
b714e611f,valid
e16882f44,test
887b5144a,train
923a7163c,train
52d336af0,train
5cfd4e3bb,train
840fbaeba,train
5c89ffa58,train
6231ed9b3,test
0adebbf21,train
00bfa5da9,train
4cfd979dc,train
9951dff79,train
0e61fe015,test
3ed60e624,train
f04c098ed,test
04a555b91,train
71e96f977,valid
5cc86be4e,test
8ccaceef5,train
3083ab744,test
1c9a2baf6,test
903a75804,train
b42873eb7,train
e3acd4da3,train
12b1bce04,test
410707dda,train
c5c51218f,train
4cc05c35d,train
3bf71f7b1,test
427755203,train
93692767b,train
29edf6e20,train
971c160c7,train
c160e581a,test
828f48390,train
f0a7a4dfb,train
476b3dbe5,valid
e6151d695,train
97c58d897,test
4140b3b5a,test
6ada9811e,valid
ea1318971,test
acdf99f98,train
dc1b809db,train
a8cfbf446,train
6ebcc7756,test
2455effb8,train
5e54f4e06,test
c634af483,train
a631eba2c,train
91697ee90,valid
182faa94d,train
7a5091ca2,valid
fe790ba60,train
bd7f07424,train
8cb067b2f,train
81f1d4d5c,train
aa2a3d9c7,train
c14ddf8a0,train
b6a16ab86,train
15a828f9d,train
acada131d,test
9351d5173,train
01bcfcde8,train
fbcea110f,train
1f7c7c248,train
6c692e208,train
88fa13291,train
fc7b01af6,train
cd89328a8,train
d583d44d2,train
2566ab3a5,train
1c59513dd,train
3099254c2,train
100aed9a3,train
24be8e826,valid
8af959627,train
5bf976dd7,test
cd8e8d7a1,train
ab6c8aca6,test
4c3a2c536,train
a2cd5b78a,train
9dca0bf20,test
a8df693c0,train
6fdb43f0b,train
0ac279a25,train
8ef276c3b,train
21cc6a743,train
0c9133a83,valid
af005c575,train
85a0bad4f,test
8d76a1b7f,train
2a9a33d29,valid
0327b8e94,test
90dc0d83f,train
6d994c50c,train
c6d7271e8,valid
99a994cb1,test
2a06a5244,train
8773f250c,train
82ea3883e,train
04a5f717a,valid
884b9a6ec,valid
115a4b208,train
7e8bab7a5,train
302eb3771,train
0bcae32b7,test
07102e682,valid
516fcfdf9,train
0d4b69793,test
a77b63ee1,train
9449dcc18,test
1eeb50e8f,train
80cedf6b9,train
be376ea01,test
fc43d7ddb,test
05312ba72,train
48c838ef7,train
411bba4e8,train
bdb5b7ecb,valid
e7fae9937,valid
f8fb0aa55,train
bc6d86a40,train
672e9e752,train
e6ff21b7e,train
548351895,train
fcae5bea5,train
72d68bbd0,train
c74d9c9f3,train
a486e2ab6,train
f304e7fb3,valid
1f25222ce,train
9aa9d63f8,train
37a8dcdce,train
2b6b2524b,valid
b93203aa7,train
493d9cc81,train
2fa5bde3c,test
8f32c880e,train
ff2224b9d,train
473caf456,train
63c794465,train
b857d5ac6,valid
d66a55b13,valid
b16b24c21,valid
eadb7f25e,valid
44c308937,train
8ec043344,test
6cf058ab3,train
84e146ba6,train
57b9d7903,train
c213bcac3,train
5dff24075,valid
f06da7096,train
31e266863,train
0f1a3ce5a,train
a5b9343c3,train
56b0b72b1,train
c79c98af1,valid
9243b2c43,train
29af2b6ec,train
640e0b69b,valid
a5b4b663d,train
23ed3e349,test
31c2215c1,train
725a5345e,train
2fe763187,test
5a60fde1f,train
ca28c5e51,test
41fa17c7c,train
8bd033254,train
be59708a0,valid
331a745e8,train
c1ed7562f,train
23eddf1d8,train
ef9b5808b,test
7650ed0f0,train
9d2fb911c,train
15592a54c,train
5997cc138,train
53bb1d133,test
b9c0de515,train
f212d0cdc,train
4a9fa9d9e,train
6c5fb38d4,valid
72626612c,test
74fb03e51,train
4247730f1,test
39bf24ec8,test
dc996a1a4,train
d433a5827,train
5ced5d057,train
a22499988,train
edc5c168a,train
20845a37b,valid
8573077f3,valid
5ca7a1543,valid
63cc8aa47,test
36681d1d5,valid
a983562e5,train
c32ecd5bf,train
890dc359d,valid
35bd82365,valid
1f4a53e6c,valid
e24a30aaa,train
adc03f8b6,test
474f23a3a,train
b1170cc46,train
43cd2eb4e,train
ee8518e4c,valid
6608d48b2,train
5330c4588,train
134e12e92,train
1a8215249,train
6381b1706,train
1a4d9f6e1,train
fc2012c7e,train
8e2335bf5,train
043d8c534,train
ab0bb2f5a,valid
4106b7290,train
b08012e7f,test
f0137d4e3,train
79531026f,train
4195e3052,test
9499f293e,test
6cfd5f1b5,train
65470d9c0,train
f8619af42,train
4d73d97fd,train
6cafa50dd,train
22c2f101e,valid
37d88b689,train
9d8032dd0,train
918ae2c95,test
86d02f6a8,train
b03b1a110,train
91df1b68f,test
bdde3b5ca,train
f2f8980cd,valid
6f46311db,test
ea3de2587,train
e7fdf6d1c,train
2f50d46b2,valid
b09fa9385,train
57bf84005,train
f77a6e11c,train
51a0d55ba,test
87520e2c9,test
dc7dad1da,valid
07638746f,train
237343008,train
59a08eeec,valid
1936c68a5,test
559afad4f,train
0b501f1d8,train
7ba9cb4a0,valid
9a9707c98,test
87a679d31,test
05f84991b,train
5407c6e1a,train
df6048227,train
707b0c535,train
5dff15fc4,train
a36e3c034,valid
2fa8b64b1,train
132a28bc9,train
93cdb10e6,train
1696809dd,train
9981290b2,train
43fe381b3,train
b66a74309,test
deb43659b,train
d33840dfa,test
b0dc1d4f0,train
8e8779496,train
013527aeb,train
05f00d521,test
46539f4bf,valid
8229b256e,train
ff0b61121,train
118c1147c,train
047514286,train
49d4a0adf,train
e99eda1f6,test
249540f2d,train
74cd0ff66,train
0d7247d3e,train
e133ab2f1,train
01f976ec9,train
2a5e70892,test
60a36cab1,train
23bf0ed46,train
321d04634,train
40501d365,valid
15f89f939,train
2c4089e4f,train
0f78e05ef,train
79ec57bd7,train
67be298a7,train
4d98e5623,train
6c324e80a,test
b69d479cf,train
5ee5f72b8,valid
3f42bd15e,test
beb0f98f7,valid
cbd703fb6,train
5550a68dc,train
91bab29e9,train
755abaa79,test
28a0ae4fe,test
9ab7e48e8,train
c6f39e0e4,train
973278f56,test
50d2b5839,train
c12ae3214,train
cb0c04621,train
47163bb58,train
53fba6573,train
a993cd91a,train
c1db71d88,valid
d51b2e785,train
87613aee1,valid
9862e5dfe,train
ed9936705,train
8dfb61116,train
d92c326f8,train
4a108fa61,train
dc7a53ba0,train
b98316a91,train
5ab429fcb,train
ff2cf88a0,train
fce854722,train
88e2d97b2,train
8a5d7e622,train
87bdcbcdd,train
87a16f3fb,valid
4133efff0,valid
a0909c2bb,train
ef2ee6e9b,test
60d72fc85,train
f56c9eb67,train
8de51ad1e,train
cca4ba626,train
91d307ce9,train
5ee1c77a0,train
f995bc16c,train
afe19c37c,train
ea7fc7f4f,train
b02d9e413,train
937d74077,train
3a88e6c8f,train
3edf44325,valid
087fbda7e,valid
4b261a0ee,test
d45562a98,test
658e4415a,train
3d9346cfb,test
be4c2e0d5,valid
a6b908d22,valid
d87ff9c80,train
373880ef5,train
1d48855c5,test
5b346ef59,train
3948f67d7,train
1f6dc1747,train
63cd0b2b3,train
1b1a68a60,train
6d5afdb0f,train
4128e8e80,train
10e27da02,train
789083f3a,valid
0b3763054,valid
8dbbd91bb,train
9031a7f4c,train
a854aca45,train
182aec7a4,train
bd16029b7,valid
ad4456e88,train
7e43ebd6c,test
c52908c2d,train
3ee05e0d5,train
6bacb98ab,valid
dcf366e02,test
d1b183683,test
aba758b7f,valid
234b2a6b6,test
f095385ff,train
24361123a,train
609e37f6a,train
233aeb07c,train
ec7952240,train
809ca8efd,train
1c6e35149,valid
f4a508263,valid
06adfc154,train
640a267a9,train
761523328,test
e6f4d14a0,train
3b41cf42a,train
c5a7f7d69,valid
bff5e06f5,test
e69dd7d09,test
1b47183f1,train
5649192e9,train
af2f3a166,train
ea05e0a19,valid
3dab3050c,train
880a0ac07,train
9faef6bb6,train
2edce7d92,valid
19cb228a0,train
e8be13bdf,test
9c7476c25,train
b4aa0c3ce,test
49a832741,train
923a58e31,train
f477f306f,train
36ad55549,valid
851302ab1,train
3c30c4a49,valid
743b67b44,train
3f4cf8745,train
9786bb3f7,test
732fa3cb9,train
bc0b9984a,valid
2836c44dc,test
7c1f20f6e,train
0d460fe7a,train
0eab258a9,train
49f6a8909,train
a2dccbe51,valid
6114449db,train
ad70b1120,test
43bae1c6d,test
3ef5f0537,test
17880e117,train
5376c81df,valid
e58225b2e,test
3ae51e685,train
b6c93a605,train
88f3a5fd6,train
f45457bdc,train
