PetID,n_metadata_images,n_label_annotations_mean,label_score_mean,pct_images_with_dog_label,pct_images_with_person_label,brightness_mean,brightness_median,dominant_color_score_mean,dominant_color_pixel_fraction_mean
6029bf590,6,7.5,0.7668805070575396,1.0,0.0,138.13699999999997,138.32049999999998,0.21331725333333332,0.05921186966666667
6029e0ed0,2,9.0,0.779961531125,1.0,0.0,157.23149999999998,157.23149999999998,0.512895495,0.137728735
603e173e1,5,7.4,0.7969682810253969,1.0,0.0,141.843,117.945,0.350892456,0.061772103999999994
605ca1a51,3,10.0,0.7402120163333333,1.0,0.0,107.04166666666667,87.65700000000001,0.21325448,0.09958383
605eca728,1,9.0,0.7458772544444444,1.0,0.0,198.58799999999997,198.58799999999997,0.18570916,0.22052321
607744326,1,10.0,0.767978983,1.0,0.0,197.033,197.033,0.11359116,0.08580645
60786724b,1,9.0,0.7986633766666666,1.0,0.0,148.637,148.637,0.27073187,0.35835066
6083e589b,2,10.0,0.7534744595,1.0,0.0,101.6125,101.6125,0.22533989,0.1086541815
608a58c8e,4,8.5,0.7810375532698413,1.0,0.0,140.721,157.95,0.17132174249999998,0.06959257149999999
60923a60d,5,9.6,0.8014500289333334,1.0,0.0,79.8744,80.61399999999999,0.192160088,0.0481480646
609e37f6a,3,10.0,0.7813562673333333,1.0,0.0,41.681333333333335,48.325,0.2695278466666667,0.1972589366666667
60aca92c5,3,9.333333333333334,0.7156127040833334,1.0,0.0,51.202666666666666,51.835,0.24983902333333333,0.15114464
60b188249,4,9.75,0.7369724840833334,1.0,0.0,46.800749999999994,25.369999999999997,0.35521952,0.1982212325
60b9421cc,1,10.0,0.7255810269999999,1.0,0.0,17.886,17.886,0.31248304,0.16852257
60bc5ce92,4,9.75,0.7606166278333334,1.0,0.0,121.5685,121.1825,0.3321391525,0.11318445925
60bf93971,3,8.333333333333334,0.7922030173015874,1.0,0.0,85.65233333333333,85.314,0.21655880333333333,0.10824951000000001
60d72fc85,2,8.0,0.742238494375,1.0,0.0,102.6525,102.6525,0.21824436,0.0123708415
60e5899e2,1,10.0,0.8710775720000001,1.0,0.0,85.02,85.02,0.23417279,0.14017422
60f317698,1,9.0,0.7812059766666666,1.0,0.0,46.82299999999999,46.82299999999999,0.08921154,0.023255814
60f513e5a,3,9.0,0.759179953952381,1.0,0.0,64.67766666666667,49.931,0.14622536666666666,0.1891517
60fa6acbe,6,9.833333333333334,0.7861250796666667,1.0,0.0,50.08566666666666,24.840000000000003,0.18779543333333334,0.11417062916666666
610246129,1,8.0,0.73927156625,1.0,0.0,85.581,85.581,0.21616812,0.073794656
610c05772,4,9.75,0.7260296247777778,1.0,0.0,164.95475,172.50799999999998,0.39254443,0.04508413075
610ece7bd,3,8.0,0.73957570125,1.0,0.0,118.01833333333333,117.36600000000001,0.25593064,0.10085866133333332
611045510,5,9.0,0.7685034185142857,1.0,0.0,57.142399999999995,50.608999999999995,0.33578342,0.12774095559999998
6114449db,4,10.0,0.7892837622500001,1.0,0.0,44.70975,21.092499999999998,0.30454302499999997,0.1516567
611970ebc,1,10.0,0.792531546,1.0,0.0,198.605,198.605,0.25213984,0.044784687
611c6421b,4,10.0,0.7893102435,1.0,0.0,15.95675,15.5025,0.57754791,0.4383959675
6120ace5c,2,7.5,0.775976026875,1.0,0.0,195.64349999999996,195.64349999999996,0.22621970000000002,0.223887225
61338b2e9,9,9.444444444444445,0.7592971139920635,1.0,0.0,140.13299999999998,155.22599999999997,0.20527043333333334,0.0672906691111111
6134ae21d,5,9.6,0.8318647394500001,1.0,0.0,96.199,49.99799999999999,0.1909387,0.14145057919999998
6146d435c,3,8.333333333333334,0.7428411330952382,1.0,0.0,123.44133333333332,120.99600000000001,0.22184786666666667,0.121127362
615213076,4,8.75,0.7803470864166666,1.0,0.0,143.46775,155.8125,0.2286138625,0.1315581165
615afad71,5,8.8,0.7928974777920634,1.0,0.0,151.768,121.74000000000001,0.292439944,0.1688643822
615f2f661,5,6.8,0.7530816913714286,0.8,0.0,121.04220000000001,115.118,0.238185524,0.186784598
615f5dc85,3,9.333333333333334,0.742757168037037,1.0,0.0,141.71766666666667,152.244,0.29329548,0.11173727
6178884d1,5,9.8,0.7675825348222223,1.0,0.0,100.4136,101.024,0.71564081,0.297115542
617ee6976,11,7.0,0.7811735018192641,1.0,0.0,149.47563636363637,156.827,0.24009786245454545,0.05928055581818182
6185f59bf,5,8.0,0.778906685742857,1.0,0.0,165.7148,199.62599999999998,0.318908374,0.08437296354
618bb4def,3,8.0,0.7341391025727514,1.0,0.0,140.48866666666666,151.895,0.16565195,0.013874437000000002
618f4931a,1,10.0,0.8643334260000002,1.0,0.0,25.028999999999996,25.028999999999996,0.19923696,0.06642386
619d6fdf8,7,9.714285714285714,0.7800053268214285,1.0,0.0,24.450857142857142,19.891000000000002,0.33436550857142855,0.09257469685714285
619dcb4e6,3,8.333333333333334,0.7865653110952381,1.0,0.0,18.06533333333333,16.413,0.5972088933333333,0.25901348333333335
619f26bfc,4,9.0,0.7432316331746032,1.0,0.0,201.40449999999998,210.46499999999997,0.2083416225,0.05840816825
61ac348d1,1,9.0,0.7649538555555555,1.0,0.0,156.115,156.115,0.23845978,0.088350855
61ac3c78c,1,10.0,0.773060191,1.0,0.0,28.022,28.022,0.3145815,0.056278184
61b6e170c,1,10.0,0.8448672500000001,1.0,0.0,118.83699999999999,118.83699999999999,0.11758737,0.027662158
61bedc57d,2,9.5,0.7911365225,1.0,0.0,102.04399999999998,102.04399999999998,0.22236074,0.06303593
61da44459,3,10.0,0.7507065006666668,1.0,0.0,109.88233333333334,86.446,0.19372904999999999,0.13330285
61dc8345a,5,10.0,0.8175897954,1.0,0.0,163.7864,192.99899999999997,0.22959621800000002,0.1182495616
61e477c0a,17,9.882352941176471,0.7838359572222222,1.0,0.0,121.19735294117648,124.84599999999999,0.241138448,0.06946326835294117
61f95d269,4,10.0,0.8442381825,1.0,0.0,140.744,145.9525,0.27943841,0.18430832
61fa7980d,7,8.714285714285714,0.7516113298015873,1.0,0.0,105.05414285714285,89.857,0.34581935571428574,0.09147348085714287
6202e7d4d,5,9.8,0.7897220656,1.0,0.0,57.1194,49.846999999999994,0.46644767400000003,0.1033874928
620796ee7,3,8.666666666666666,0.7457318559999999,1.0,0.0,244.85,245.66899999999998,0.35084546999999994,0.11143711500000002
6219a1e79,3,9.666666666666666,0.7744167729629631,1.0,0.0,75.75533333333333,85.338,0.29876651000000004,0.066115674
6220663ba,11,8.818181818181818,0.7594685598838384,1.0,0.0,146.03436363636362,152.347,0.19002945363636362,0.08543301863636364
622f08247,4,7.25,0.730663372,1.0,0.0,139.405,156.7305,0.2170153525,0.05187738525
623111d43,4,8.25,0.7446976711190476,1.0,0.0,183.94124999999997,195.99599999999998,0.3252997875,0.0798401295
623138a05,6,9.333333333333334,0.7876078727142857,1.0,0.0,104.20049999999999,119.01850000000002,0.3027648666666667,0.09313058666666667
6231ed9b3,13,9.615384615384615,0.7679185351373626,1.0,0.0,119.21384615384615,146.52700000000002,0.2541994161538461,0.08546496323076923
62332ea2c,2,10.0,0.7431155650000001,1.0,0.0,103.11949999999999,103.11949999999999,0.13979413,0.0150725185
624fadbd4,1,7.0,0.7345039128571429,1.0,0.0,53.39,53.39,0.4179165,0.02845622
62550cf78,3,9.666666666666666,0.7660646723703705,1.0,0.0,146.10833333333332,158.719,0.2795989466666666,0.05290497833333333
62613fb88,2,7.5,0.7854637245,1.0,0.0,68.567,68.567,0.145429785,0.06526823400000001
626b056b5,3,7.666666666666667,0.7904103168412698,1.0,0.0,133.90733333333333,84.25399999999999,0.3270822066666667,0.11564192666666667
6276a846c,4,8.5,0.7853651916517856,1.0,0.0,86.13024999999999,70.835,0.2508504675,0.04129657765
627726d36,1,8.0,0.753488385,1.0,0.0,119.28699999999999,119.28699999999999,0.21577448,0.14137298
62817491e,4,8.75,0.7503907070138889,1.0,0.0,149.80825,158.142,0.318228155,0.1038848415
6282ddf87,12,9.583333333333334,0.7689139120780424,1.0,0.0,125.27483333333333,142.2835,0.24323464250000001,0.07389138983333333
62887c0ea,11,9.454545454545455,0.746020882992785,1.0,0.0,147.58036363636364,154.67399999999998,0.28243385818181815,0.13093112718181818
628a224b2,1,10.0,0.8017824040000001,1.0,0.0,21.783,21.783,0.24412349,0.17779317
628f11673,3,9.666666666666666,0.7861896048518519,1.0,0.0,94.75999999999999,85.50099999999999,0.2550167933333333,0.05195806466666667
628fd5227,3,10.0,0.7278956136666667,1.0,0.0,132.777,154.25,0.28420379333333334,0.09678780833333334
629df03ce,2,9.5,0.7594733716666666,1.0,0.0,117.96799999999999,117.96799999999999,0.25444598500000004,0.043010752
62ad62e0a,18,8.722222222222221,0.7786932909078482,1.0,0.0,114.26394444444443,118.85,0.2014934138888889,0.08215366288888888
62b9cb163,8,9.125,0.7817930674097222,1.0,0.0,95.96912499999999,99.9735,0.3029871675,0.15957769762500001
62bf4037c,1,10.0,0.755362428,1.0,0.0,120.663,120.663,0.13648854,0.05254943
62c16fa1a,3,10.0,0.7695055453333334,1.0,0.0,118.40266666666666,118.91099999999999,0.20541300333333332,0.04939154133333334
62d09ac7c,2,9.0,0.7206864455555556,1.0,0.0,112.0525,112.0525,0.15351045000000002,0.009474605
62d822791,2,10.0,0.7582735025,1.0,0.0,67.637,67.637,0.30372769499999996,0.08849289
62da2d031,5,9.2,0.7617015996190476,1.0,0.0,24.808,19.070999999999998,0.375713305,0.156147376
62e2e9071,3,8.333333333333334,0.7664751072142857,1.0,0.0,153.34966666666665,154.011,0.19174729999999998,0.07922881133333334
62eac41fa,2,10.0,0.8410926419999999,1.0,0.0,66.3005,66.3005,0.264639245,0.1673569
63051e3ca,1,10.0,0.8425309259999999,1.0,0.0,84.433,84.433,0.10032774,0.012539185
63057be1d,2,9.0,0.7751746903750001,1.0,0.0,107.241,107.241,0.21614293,0.081275474
6309f250d,5,9.4,0.7547486889714285,1.0,0.0,195.60719999999998,197.173,0.339607306,0.0399757206
6316b9647,2,10.0,0.785199106,1.0,0.0,68.05449999999999,68.05449999999999,0.20335038,0.050945195000000006
631a6a27e,3,7.333333333333333,0.8290544802777777,1.0,0.0,158.808,157.52299999999997,0.28285787333333334,0.13694316466666664
631c813af,4,8.25,0.8369767445089286,1.0,0.0,168.02275,180.565,0.210994995,0.1037739625
6326958d4,5,8.8,0.7647850181722222,1.0,0.0,149.88359999999997,191.28599999999997,0.23899758200000001,0.07453174
6326e5387,1,10.0,0.8425121549999999,1.0,0.0,114.945,114.945,0.35104588,0.03419348
6333963fe,3,9.0,0.7687347948571429,1.0,0.0,65.651,47.891,0.41455844999999997,0.11822271333333334
6344c2cde,2,10.0,0.7557645915,1.0,0.0,49.114000000000004,49.114000000000004,0.221641585,0.06441044700000001
6348b55cb,1,9.0,0.8107146822222222,1.0,0.0,120.541,120.541,0.12439164,0.02797091
634f65242,4,9.75,0.7333031198055555,1.0,0.0,140.65949999999998,158.571,0.2287654325,0.045763962
63562f208,2,10.0,0.826820637,1.0,0.0,172.7105,172.7105,0.33335584,0.03811134099999999
63647ce22,4,9.25,0.7458943689097223,1.0,0.0,130.15800000000002,138.4925,0.2372810575,0.10869955549999999
6366dd2f9,1,10.0,0.772003243,1.0,0.0,126.637,126.637,0.22803673,0.19552122
63697128e,1,10.0,0.7032064910000001,1.0,0.0,49.594,49.594,0.29697916,0.13302459
637186543,1,10.0,0.6796365339999999,1.0,0.0,122.409,122.409,0.2929181,0.2174469
637e741e8,1,8.0,0.7760420125,1.0,0.0,193.582,193.582,0.16147494,0.12509601
6381b1706,3,8.333333333333334,0.8034847210740742,1.0,0.0,97.90766666666666,84.799,0.15711004,0.06780418933333333
639a4bcfd,3,9.333333333333334,0.7256713411666667,1.0,0.0,132.446,155.512,0.14545538666666666,0.044600096
639fed947,3,10.0,0.763854015,1.0,0.0,86.28366666666666,91.499,0.21663585,0.1301746686666667
63a3f229c,10,9.0,0.7250931140710317,1.0,0.0,141.87669999999997,135.009,0.2820154844,0.10281824575000001
63a4f8b8a,7,10.0,0.7846217821428573,1.0,0.0,112.54185714285713,53.05,0.2930564842857143,0.1790917207142857
63a542d16,5,9.0,0.7788266315166666,1.0,0.0,87.0208,118.20700000000001,0.23970429,0.067466954
63adeea51,5,8.8,0.7951370958,1.0,0.0,149.07459999999998,162.886,0.393691036,0.20501220999999997
63afbf2f2,3,9.0,0.7466052707142857,1.0,0.0,111.79966666666667,86.73799999999999,0.27430673333333333,0.05978012766666666
63c794465,1,10.0,0.780519021,1.0,0.0,156.28099999999998,156.28099999999998,0.14653955,0.011602571
63cc8aa47,6,10.0,0.7182571101666667,1.0,0.0,128.90099999999998,110.98149999999998,0.29884479999999997,0.162952364
63cd0b2b3,5,9.0,0.7436012112,1.0,0.0,169.0292,162.26,0.38415718,0.31381172920000006
63dad490d,9,7.444444444444445,0.7701499321737213,1.0,0.0,135.2208888888889,123.77099999999999,0.16106700777777777,0.08855669157777778
63df28877,1,10.0,0.7786997010000001,1.0,0.0,118.63499999999999,118.63499999999999,0.23933423,0.06272669
63e212498,2,10.0,0.8974252650000001,1.0,0.0,198.21749999999997,198.21749999999997,0.419241175,0.09557305199999999
63e2cb92e,1,10.0,0.7317028409999999,1.0,0.0,86.088,86.088,0.27525765,0.06587146
63f2faf77,1,10.0,0.7602444230000001,1.0,0.0,113.08599999999998,113.08599999999998,0.15273386,0.056085043
63f7cacce,3,9.333333333333334,0.7665362056666667,1.0,0.0,54.017999999999994,52.125,0.2618336766666667,0.16832338
640683dd9,6,7.833333333333333,0.7948551862380953,1.0,0.0,149.56266666666667,141.79999999999998,0.2618859783333333,0.1385825185
640a267a9,3,8.0,0.7914516016190477,1.0,0.0,86.49933333333331,85.79199999999999,0.25529065666666667,0.026070365333333335
640dbb3b6,5,8.4,0.7245130991722222,1.0,0.0,52.2438,22.256,0.174933308,0.0721737635
640e0b69b,8,9.375,0.7667433244131945,1.0,0.0,100.25762499999999,98.7595,0.2893621675,0.07967679625
640e18ef0,1,10.0,0.8532863560000001,1.0,0.0,117.39,117.39,0.32879743,0.0836802
642a88a93,3,9.333333333333334,0.8099795324166666,1.0,0.0,60.38999999999999,82.514,0.38452373666666667,0.19750798533333333
642b0dbac,2,6.5,0.7535737032500001,1.0,0.0,196.72050000000002,196.72050000000002,0.350124575,0.24814192499999999
6434d0273,2,7.0,0.7565432714285714,1.0,0.0,172.8675,172.8675,0.33991043499999996,0.13113648
6436c1a59,7,8.142857142857142,0.7806959396553287,1.0,0.0,81.87971428571429,85.384,0.32612117285714287,0.10403349857142859
6438c6b3f,1,10.0,0.7519400299999999,1.0,0.0,52.337999999999994,52.337999999999994,0.4103947,0.17677616
644d07ccb,4,9.0,0.7608126373125,1.0,0.0,155.95675,156.2815,0.25400266,0.045026881500000004
64568c4a6,1,10.0,0.7367147239999999,1.0,0.0,231.442,231.442,0.21067974,0.03390983
645914c88,2,10.0,0.826907375,1.0,0.0,147.6495,147.6495,0.33315329000000005,0.09898543
6460390c0,8,8.875,0.7596892519756945,1.0,0.0,91.585125,71.72299999999998,0.22339358625,0.0862363825
6464f2352,1,10.0,0.810352133,1.0,0.0,114.814,114.814,0.21352382,0.23341013
6469a2a4a,5,9.0,0.7770484952190475,1.0,0.0,87.3794,84.74300000000001,0.251172798,0.0732488452
646fe5d09,3,9.0,0.7911594248518519,1.0,0.0,156.40666666666667,156.637,0.34529939666666665,0.06072956400000001
647284f19,1,10.0,0.8059412690000001,1.0,0.0,229.54299999999998,229.54299999999998,0.30600622,0.05905307
648727065,10,9.9,0.7474928733777778,1.0,0.0,136.3227,120.911,0.31236174299999997,0.0696496713
64904cb52,4,9.75,0.7180155355,1.0,0.0,130.784,138.97,0.227299925,0.15506850849999998
649589d9f,16,9.25,0.772085724764137,0.9375,0.0,124.7995625,120.032,0.24882191843749998,0.0612399204375
649930cc8,1,10.0,0.738285595,1.0,0.0,85.217,85.217,0.27106977,0.023680577
64a3f89ee,1,10.0,0.8227563379999999,1.0,0.0,151.022,151.022,0.31892097,0.11298994
64c1c412b,6,9.5,0.8186035982380954,1.0,0.0,122.86533333333334,113.19,0.23040401833333335,0.118680177
64dbb2214,5,7.0,0.7766469053571429,1.0,0.0,76.19359999999999,52.097,0.22213596399999996,0.0898236416
64e7edd37,2,10.0,0.721161052,1.0,0.0,156.3885,156.3885,0.104420387,0.0097988205
64ea72fca,1,9.0,0.7334387177777777,1.0,0.0,119.338,119.338,0.2425934,0.049346015
64f06dc3b,2,9.5,0.7804993121111111,1.0,0.0,101.6255,101.6255,0.27363223999999997,0.14446756500000002
64f41ee68,1,9.0,0.7829134911111111,1.0,0.0,87.562,87.562,0.11300897,0.09157128
64f563069,2,10.0,0.7433422439999999,0.0,0.0,155.46949999999998,155.46949999999998,0.19946872,0.048749299999999995
65180c32a,1,8.0,0.78164928125,1.0,0.0,146.504,146.504,0.3567156,0.041994493
6521d5af1,4,9.0,0.7465733982847221,1.0,0.0,140.15125,138.932,0.22733936500000002,0.05504719125
65266fe36,3,7.333333333333333,0.8016494779166666,1.0,0.0,190.55499999999998,191.142,0.29341231333333334,0.081843023
653f94080,2,7.0,0.7555306478571429,1.0,0.0,233.69349999999997,233.69349999999997,0.25292545,0.062105069
65470d9c0,3,9.0,0.7706809256666668,1.0,0.0,100.70133333333332,47.908,0.39442673666666667,0.11177592533333335
655eaa578,4,8.0,0.7977808455000001,1.0,0.0,130.22325,141.1225,0.5814686225000001,0.18513701124999998
6561001c8,5,10.0,0.8015801114000001,0.4,0.0,148.32440000000003,157.544,0.35010138399999996,0.168383624
656246ceb,1,10.0,0.7381406149999999,1.0,0.0,116.72099999999999,116.72099999999999,0.2895441,0.064807616
65650b974,10,9.3,0.7810013092587301,1.0,0.0,38.9242,24.005499999999998,0.264027581,0.181181859
6568f907c,2,8.5,0.7854754670833333,1.0,0.0,100.162,100.162,0.1718362075,0.06863306
65829d12f,6,10.0,0.802366396,1.0,0.0,140.2193333333333,150.754,0.26861106166666665,0.06615127821666666
658e4415a,4,8.75,0.7550188870000001,1.0,0.0,168.92999999999998,160.37199999999999,0.351162865,0.224704295
6593bd2a2,7,7.285714285714286,0.787961519420068,1.0,0.0,109.59485714285714,112.139,0.2093209442857143,0.07324095571428571
659dc9159,2,9.0,0.7807918765,1.0,0.0,58.77499999999999,58.77499999999999,0.244830645,0.22560374
65a7711bd,3,10.0,0.832856019,1.0,0.0,164.835,154.73999999999998,0.30440115333333334,0.20244509333333335
65a98c48f,2,8.5,0.7878064615,1.0,0.0,198.60399999999998,198.60399999999998,0.40589237499999997,0.045785639499999996
65ba8b6a0,5,8.6,0.7805124904722222,1.0,0.0,40.154399999999995,47.363,0.22413968200000003,0.0980848624
65c2785b3,6,8.333333333333334,0.8072430330648147,1.0,0.0,134.80383333333333,131.2235,0.19305756666666665,0.043140825
65d10be4d,3,10.0,0.7291292563333333,1.0,0.0,24.66333333333333,24.854,0.3118505,0.12968076166666667
65daac431,1,10.0,0.764015793,1.0,0.0,48.031000000000006,48.031000000000006,0.46783507,0.15
65de38d1d,1,10.0,0.850843097,1.0,0.0,195.90799999999996,195.90799999999996,0.17495236,0.050815124
65e75b92e,5,9.2,0.78197894505,1.0,0.0,111.80320000000002,83.114,0.34343344,0.0640294098
66038a4b3,2,8.0,0.8090645236666667,1.0,0.0,205.0355,205.0355,0.305714295,0.042100242999999996
66064ba80,3,9.333333333333334,0.7835917332592593,1.0,0.0,108.42266666666666,119.45499999999998,0.22413614333333332,0.05047111166666666
6608d48b2,4,9.25,0.7249894815,1.0,0.0,71.20775,37.991499999999995,0.3407758325,0.233076489
660cd67ed,1,10.0,0.7642881380000001,1.0,0.0,120.23899999999999,120.23899999999999,0.22723532,0.10651993
660dd8ded,2,10.0,0.739346955,1.0,0.0,127.56949999999999,127.56949999999999,0.1491279425,0.07794768
661bcb904,1,10.0,0.757616147,1.0,0.0,197.69699999999997,197.69699999999997,0.12394412,0.14810246
662011890,1,10.0,0.679263618,1.0,0.0,195.039,195.039,0.2719147,0.09277577
662564431,3,10.0,0.7550773996666668,1.0,0.0,95.08466666666665,87.82,0.29723041,0.115570785
6627a8ab8,2,10.0,0.801949649,1.0,0.0,136.7745,136.7745,0.340312135,0.09933229500000001
662af5b80,1,10.0,0.739100359,1.0,0.0,235.588,235.588,0.15713255,0.047903
662f8c2a9,9,9.777777777777779,0.7919660041944445,1.0,0.0,173.6071111111111,161.66699999999997,0.28004369444444444,0.07672884677777778
6648175ff,3,9.333333333333334,0.7728054585925926,1.0,0.0,133.889,90.22,0.25759001666666664,0.04831301733333334
664a120bf,4,10.0,0.76970413575,1.0,0.0,128.8995,119.91449999999999,0.2445254,0.1897437575
664d0bed8,6,9.666666666666666,0.7685743924444445,1.0,0.0,95.64883333333334,116.94,0.24028329000000004,0.06330374216666666
6668704bf,2,10.0,0.8845605555,1.0,0.0,120.41499999999999,120.41499999999999,0.18552459,0.0514710425
66757255c,1,7.0,0.7710647914285715,1.0,0.0,163.808,163.808,0.1813883,0.05713072
6679c179c,4,8.5,0.7547675729642858,1.0,0.0,132.00725,121.06049999999999,0.20780049750000001,0.1629505325
6697a7f62,1,10.0,0.81425499,1.0,0.0,167.755,167.755,0.14818291,0.28289264
66a1d5bc4,3,10.0,0.754891697,1.0,0.0,72.79166666666667,81.914,0.14493676666666666,0.05160278666666667
66a287bdf,5,9.6,0.7566784656888889,1.0,0.0,181.21779999999998,196.342,0.286663644,0.177800906
66b978701,1,7.0,0.7426840785714285,1.0,0.0,195.886,195.886,0.20291859,0.24986726
66bf65c82,4,9.25,0.7554370772986111,1.0,0.0,152.92174999999997,156.53499999999997,0.28683471250000003,0.12746239525
66d4911f9,2,6.0,0.8069353341666667,1.0,0.0,55.364999999999995,55.364999999999995,0.25442229,0.035722848
66f6cd1cb,3,6.666666666666667,0.7348693733333334,1.0,0.0,94.02566666666667,82.136,0.23436759666666665,0.024387874
66fcb54d7,1,10.0,0.818967634,1.0,0.0,156.947,156.947,0.09837535,0.08723552
6704c5fd7,3,9.333333333333334,0.7578275023333333,1.0,0.0,20.906333333333333,21.783,0.23969128666666664,0.15829086666666667
6709f43e8,3,10.0,0.7596907953333334,1.0,0.0,78.176,21.342000000000002,0.2630747266666667,0.05762900366666667
671ffc570,6,9.666666666666666,0.7244138209583334,1.0,0.0,205.75933333333333,196.93449999999999,0.4200548566666667,0.09418507083333333
672bc370b,1,10.0,0.7515410800000001,1.0,0.0,152.75699999999998,152.75699999999998,0.30108863,0.09454168
672ddf4a9,6,9.0,0.7730180414047618,1.0,0.0,168.028,191.9345,0.3362928133333334,0.13680500266666665
672e9e752,1,7.0,0.817515862857143,1.0,0.0,103.91499999999999,103.91499999999999,0.1246716,0.01069027
6730a4a60,3,9.333333333333334,0.7654681049166666,1.0,0.0,130.35866666666666,118.15299999999999,0.14390666333333332,0.03604462866666667
6735cc397,5,10.0,0.7469268028,1.0,0.0,170.506,191.68599999999998,0.306822464,0.099676922
6740be5a3,3,9.666666666666666,0.7498232772222222,1.0,0.0,113.75399999999998,122.381,0.26633714,0.07206035466666667
675bb16b8,1,8.0,0.74739057125,1.0,0.0,48.301,48.301,0.43016466,0.0819794
676b51817,3,8.666666666666666,0.82720723,1.0,0.0,104.27933333333334,114.89,0.26987714,0.101197647
67839e63d,5,10.0,0.7694808072000001,1.0,0.0,76.01820000000001,51.613,0.37727961800000004,0.1016234058
6784b2fcd,4,8.25,0.7305143844523809,1.0,0.0,85.3515,84.9625,0.220028445,0.07550437674999999
67888f9fc,4,9.5,0.744089224875,1.0,0.0,157.73975,156.72899999999998,0.403287485,0.04676118725
678d21531,5,8.6,0.7625972099142857,1.0,0.0,158.802,158.224,0.263810144,0.12946370280000002
67967b0b0,5,9.0,0.7419670351333333,1.0,0.0,201.79659999999998,196.641,0.530117306,0.31457514
679d0c196,1,10.0,0.7513560270000001,1.0,0.0,121.60900000000001,121.60900000000001,0.35902333,0.07430875
679e98b95,1,9.0,0.7429169544444444,1.0,0.0,50.25,50.25,0.32916868,0.12721124
67a68df4a,1,8.0,0.7679774162499999,1.0,0.0,18.924999999999997,18.924999999999997,0.10726623,0.1807686
67ab87b4a,7,9.428571428571429,0.7892571573214286,1.0,0.0,18.073428571428572,18.381,0.3841567,0.13126716085714288
67af2d880,3,9.333333333333334,0.7753699434166667,1.0,0.0,96.71733333333333,86.15299999999999,0.2880898866666667,0.055248134
67be298a7,3,10.0,0.7802486506666667,1.0,0.0,150.73766666666666,127.798,0.3173499166666667,0.22423774333333335
67d0b57eb,2,9.5,0.7270444471666666,1.0,0.0,19.244999999999997,19.244999999999997,0.31020667,0.336248075
67d853896,1,9.0,0.7737640400000001,1.0,0.0,83.897,83.897,0.23912308,0.11649145
67db5accd,1,10.0,0.7627965849999999,1.0,0.0,192.472,192.472,0.3792532,0.020905677
67e41958c,4,8.5,0.7550774711111111,1.0,0.0,83.913,85.637,0.2401600175,0.1123569255
67e6db7dc,1,6.0,0.7967646416666666,1.0,0.0,119.213,119.213,0.13014933,0.029136317
67e7da152,5,9.4,0.7593879030166667,1.0,0.0,158.456,194.37099999999998,0.230169442,0.039334027
67ef0c9a6,2,10.0,0.8167494880000001,1.0,0.0,138.785,138.785,0.24959225,0.049110625000000005
67f174628,4,8.25,0.7690825700892857,1.0,0.0,40.9555,46.0635,0.129952425,0.06699139425
68046ca33,2,9.5,0.7576873988888889,1.0,0.0,89.084,89.084,0.21502438000000001,0.1487018075
6806f15f3,3,10.0,0.7792991923333333,1.0,0.0,92.687,82.566,0.2012070566666667,0.09149394366666667
68071559c,5,10.0,0.7661423442,1.0,0.0,17.482400000000002,17.054,0.56996117,0.21114041600000003
6819ce556,2,10.0,0.7735974000000001,1.0,0.0,88.21000000000001,88.21000000000001,0.28414834,0.13215400249999998
681a6f552,1,9.0,0.7647743433333334,1.0,0.0,151.713,151.713,0.15678184,0.037981268
681be6214,5,9.2,0.7728833083,1.0,0.0,89.0778,77.482,0.21766950000000002,0.1044745078
682b7b7d0,1,10.0,0.81004266,1.0,0.0,120.45499999999998,120.45499999999998,0.22455695,0.044198312
682cbe0f9,3,9.0,0.7897353221904763,1.0,0.0,48.415,47.402,0.3280559733333333,0.11602225133333333
682ed2e7b,5,10.0,0.7803999308,1.0,0.0,124.06699999999998,114.498,0.22382762,0.041966656000000005
6831a72fd,2,7.0,0.8423810727083334,1.0,0.0,36.1485,36.1485,0.104928905,0.0732038695
683f1dfd8,3,9.333333333333334,0.7597023503333333,1.0,0.0,47.79033333333333,15.484,0.38359462,0.17163063
685010499,1,7.0,0.8000661999999998,1.0,0.0,19.498999999999995,19.498999999999995,0.26028123,0.23785987
6868acfce,4,8.25,0.7767625785833334,1.0,0.0,121.27349999999998,136.9555,0.283816975,0.09897733325
686b90dfc,1,10.0,0.706675602,1.0,0.0,123.431,123.431,0.32232755,0.08743008
68731378e,3,10.0,0.7626560236666666,1.0,0.0,119.94966666666664,117.319,0.17618126833333334,0.03925309266666667
687c0c2cd,3,10.0,0.8260473273333334,1.0,0.0,225.242,239.45199999999997,0.3402874066666666,0.21317493666666665
687ddcca9,2,9.0,0.82534895825,1.0,0.0,141.295,141.295,0.53584738,0.27478821800000003
687e9c33c,1,7.0,0.8096837971428572,1.0,0.0,156.75599999999997,156.75599999999997,0.15440051,0.049230114
68838474a,12,8.416666666666666,0.7905457373369709,0.9166666666666666,0.0,152.73049999999998,121.298,0.3228202116666667,0.13393008541666668
688b3183d,2,9.0,0.771209927875,1.0,0.0,139.54049999999998,139.54049999999998,0.1644580675,0.0610565005
68936da8c,2,10.0,0.7680630655,1.0,0.0,137.0075,137.0075,0.217802575,0.055188495000000004
689e4e3bf,1,10.0,0.79237708,1.0,0.0,121.272,121.272,0.12971953,0.03503295
